row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition_raw,condition5,bias_type,anchor_level,pair_id
phi4_normative2_21_20250804_230400,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,21,2025-08-04T23:04:00Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.21
phi4_normative2_22_20250804_230601,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,22,2025-08-04T23:06:01Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.22
phi4_normative2_23_20250804_230726,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,23,2025-08-04T23:07:26Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.23
phi4_normative2_24_20250804_230847,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,24,2025-08-04T23:08:47Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.24
phi4_normative2_25_20250804_231249,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,25,2025-08-04T23:12:49Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.25
phi4_normative2_26_20250804_231415,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,26,2025-08-04T23:14:15Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.26
phi4_normative2_27_20250804_231630,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,27,2025-08-04T23:16:30Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.27
phi4_normative2_28_20250804_231748,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,28,2025-08-04T23:17:48Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.28
phi4_normative2_29_20250804_231947,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,29,2025-08-04T23:19:47Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.29
phi4_normative2_30_20250804_232200,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,30,2025-08-04T23:22:00Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.30
phi4_normative2_31_20250804_232330,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,31,2025-08-04T23:23:30Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.31
phi4_normative2_32_20250804_232515,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,32,2025-08-04T23:25:15Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.32
phi4_normative2_33_20250804_232634,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,33,2025-08-04T23:26:34Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.33
phi4_normative2_34_20250804_232848,phi4,phi4_normative2,normative2,DC measurement device,3,Important,34,2025-08-04T23:28:48Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.34
phi4_normative2_35_20250804_233011,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,35,2025-08-04T23:30:11Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.35
phi4_normative2_36_20250804_233238,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,36,2025-08-04T23:32:38Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.36
phi4_normative2_37_20250804_233345,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,37,2025-08-04T23:33:45Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.37
phi4_normative2_38_20250804_233453,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,38,2025-08-04T23:34:53Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.38
phi4_normative2_39_20250804_233731,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,39,2025-08-04T23:37:31Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.39
phi4_normative2_40_20250804_233859,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,40,2025-08-04T23:38:59Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.40
phi4_normative2_41_20250804_234043,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,41,2025-08-04T23:40:43Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.41
phi4_normative2_42_20250804_234204,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,42,2025-08-04T23:42:04Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.42
phi4_normative2_43_20250804_234350,phi4,phi4_normative2,normative2,DC measurement device,3,Important,43,2025-08-04T23:43:50Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.43
phi4_normative2_44_20250804_234738,phi4,phi4_normative2,normative2,DC measurement device,3,Important,44,2025-08-04T23:47:38Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.44
phi4_normative2_45_20250804_234924,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,45,2025-08-04T23:49:24Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.45
phi4_normative2_46_20250804_235045,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,46,2025-08-04T23:50:45Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.46
phi4_normative2_47_20250804_235304,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,47,2025-08-04T23:53:04Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.47
phi4_normative2_48_20250804_235458,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,48,2025-08-04T23:54:58Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.48
phi4_normative2_49_20250804_235657,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,49,2025-08-04T23:56:57Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC measurement device.49
BIAS_WORD_dc_measurement_device_phi4_normative2_00_20250821_124256,phi4,phi4_normative2,normative2,DC measurement device,3,Important,0,2025-08-21T12:42:56Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.0
BIAS_WORD_dc_measurement_device_phi4_normative2_01_20250821_124614,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,1,2025-08-21T12:46:14Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.1
BIAS_WORD_dc_measurement_device_phi4_normative2_02_20250821_125029,phi4,phi4_normative2,normative2,DC measurement device,3,Important,2,2025-08-21T12:50:29Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.2
BIAS_WORD_dc_measurement_device_phi4_normative2_03_20250821_125547,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,3,2025-08-21T12:55:47Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.3
BIAS_WORD_dc_measurement_device_phi4_normative2_04_20250821_130023,phi4,phi4_normative2,normative2,DC measurement device,3,Important,4,2025-08-21T13:00:23Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.4
BIAS_WORD_dc_measurement_device_phi4_normative2_05_20250821_130416,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,5,2025-08-21T13:04:16Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.5
BIAS_WORD_dc_measurement_device_phi4_normative2_06_20250821_130749,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,6,2025-08-21T13:07:49Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.6
BIAS_WORD_dc_measurement_device_phi4_normative2_07_20250821_131107,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,7,2025-08-21T13:11:07Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.7
BIAS_WORD_dc_measurement_device_phi4_normative2_08_20250821_131506,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,8,2025-08-21T13:15:06Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.8
BIAS_WORD_dc_measurement_device_phi4_normative2_09_20250821_132009,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,9,2025-08-21T13:20:09Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,phi4.phi4_normative2.DC measurement device.9
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_00_20250823_180812,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,0,2025-08-23T18:08:12Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.0
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_01_20250823_181528,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,1,2025-08-23T18:15:28Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.1
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_02_20250823_182340,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,2,2025-08-23T18:23:40Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.2
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_03_20250823_182725,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,3,2025-08-23T18:27:25Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.3
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_04_20250823_183107,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,4,2025-08-23T18:31:07Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.4
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_05_20250823_183614,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,5,2025-08-23T18:36:14Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.5
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_06_20250823_184410,phi4,phi4_normative2,normative2,DC measurement device,3,Important,6,2025-08-23T18:44:10Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.6
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_07_20250823_184749,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,7,2025-08-23T18:47:49Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.7
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_08_20250823_185549,phi4,phi4_normative2,normative2,DC measurement device,3,Important,8,2025-08-23T18:55:49Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.8
BIAS_EXAMPLE_dc_measurement_device_phi4_normative2_09_20250823_190005,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,9,2025-08-23T19:00:05Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,phi4.phi4_normative2.DC measurement device.9
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_00_20250821_132418,phi4,phi4_normative2,normative2,DC measurement device,3,Important,0,2025-08-21T13:24:18Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.0
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_01_20250821_133514,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,1,2025-08-21T13:35:14Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.1
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_02_20250821_134133,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,2,2025-08-21T13:41:33Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.2
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_03_20250821_134454,phi4,phi4_normative2,normative2,DC measurement device,3,Important,3,2025-08-21T13:44:54Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.3
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_04_20250821_134958,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,4,2025-08-21T13:49:58Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.4
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_05_20250821_135737,phi4,phi4_normative2,normative2,DC measurement device,3,Important,5,2025-08-21T13:57:37Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.5
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_06_20250821_140520,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,6,2025-08-21T14:05:20Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.6
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_07_20250821_141357,phi4,phi4_normative2,normative2,DC measurement device,3,Important,7,2025-08-21T14:13:57Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.7
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_08_20250821_143736,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,8,2025-08-21T14:37:36Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.8
BIAS_NUM_LOW_dc_measurement_device_phi4_normative2_09_20250821_181128,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,9,2025-08-21T18:11:28Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,phi4.phi4_normative2.DC measurement device.9
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_00_20250821_182757,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,0,2025-08-21T18:27:57Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.0
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_01_20250821_184411,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,1,2025-08-21T18:44:11Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.1
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_02_20250821_184740,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,2,2025-08-21T18:47:40Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.2
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_03_20250821_185148,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,3,2025-08-21T18:51:48Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.3
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_04_20250821_190017,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,4,2025-08-21T19:00:17Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.4
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_05_20250821_190449,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,5,2025-08-21T19:04:49Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.5
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_06_20250821_190842,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,6,2025-08-21T19:08:42Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.6
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_07_20250821_191341,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,7,2025-08-21T19:13:41Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.7
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_08_20250821_191802,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,8,2025-08-21T19:18:02Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.8
BIAS_NUM_HIGH_dc_measurement_device_phi4_normative2_09_20250821_192208,phi4,phi4_normative2,normative2,DC measurement device,4,Very important,9,2025-08-21T19:22:08Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,phi4.phi4_normative2.DC measurement device.9
phi4_normative2_00_20250804_235948,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,0,2025-08-04T23:59:48Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.0
phi4_normative2_01_20250805_000204,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,1,2025-08-05T00:02:04Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.1
phi4_normative2_02_20250805_075916,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,2,2025-08-05T07:59:16Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.2
phi4_normative2_03_20250805_080121,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,3,2025-08-05T08:01:21Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.3
phi4_normative2_04_20250805_080344,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,4,2025-08-05T08:03:44Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.4
phi4_normative2_05_20250805_080731,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,5,2025-08-05T08:07:31Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.5
phi4_normative2_06_20250805_080938,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,6,2025-08-05T08:09:38Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.6
phi4_normative2_07_20250805_081130,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,7,2025-08-05T08:11:30Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.7
phi4_normative2_08_20250805_081455,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,8,2025-08-05T08:14:55Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.8
phi4_normative2_09_20250805_081718,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,9,2025-08-05T08:17:18Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.9
phi4_normative2_10_20250805_081953,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,10,2025-08-05T08:19:53Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.10
phi4_normative2_11_20250805_082749,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,11,2025-08-05T08:27:49Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.11
phi4_normative2_12_20250805_083031,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,12,2025-08-05T08:30:31Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.12
phi4_normative2_13_20250805_083247,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,13,2025-08-05T08:32:47Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.13
phi4_normative2_14_20250805_083604,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,14,2025-08-05T08:36:04Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.14
phi4_normative2_15_20250805_083825,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,15,2025-08-05T08:38:25Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.15
phi4_normative2_16_20250805_084108,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,16,2025-08-05T08:41:08Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.16
phi4_normative2_17_20250805_084459,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,17,2025-08-05T08:44:59Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.17
phi4_normative2_18_20250805_084724,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,18,2025-08-05T08:47:24Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.18
phi4_normative2_19_20250805_084948,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,19,2025-08-05T08:49:48Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.19
phi4_normative2_20_20250805_085152,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,20,2025-08-05T08:51:52Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.20
phi4_normative2_21_20250805_085454,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,21,2025-08-05T08:54:54Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.21
phi4_normative2_22_20250805_085703,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,22,2025-08-05T08:57:03Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.22
phi4_normative2_23_20250805_085912,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,23,2025-08-05T08:59:12Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.23
phi4_normative2_24_20250805_090354,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,24,2025-08-05T09:03:54Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.24
phi4_normative2_25_20250805_090718,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,25,2025-08-05T09:07:18Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.25
phi4_normative2_26_20250805_090929,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,26,2025-08-05T09:09:29Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.26
phi4_normative2_27_20250805_091053,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,27,2025-08-05T09:10:53Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.27
phi4_normative2_28_20250805_091313,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,28,2025-08-05T09:13:13Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.28
phi4_normative2_29_20250805_091530,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,29,2025-08-05T09:15:30Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.29
phi4_normative2_30_20250805_091746,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,30,2025-08-05T09:17:46Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.30
phi4_normative2_31_20250805_092129,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,31,2025-08-05T09:21:29Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.31
phi4_normative2_32_20250805_093356,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,32,2025-08-05T09:33:56Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.32
phi4_normative2_33_20250805_093620,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,33,2025-08-05T09:36:20Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.33
phi4_normative2_34_20250805_093818,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,34,2025-08-05T09:38:18Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.34
phi4_normative2_35_20250805_094010,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,35,2025-08-05T09:40:10Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.35
phi4_normative2_36_20250805_094218,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,36,2025-08-05T09:42:18Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.36
phi4_normative2_37_20250805_094405,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,37,2025-08-05T09:44:05Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.37
phi4_normative2_38_20250805_094801,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,38,2025-08-05T09:48:01Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.38
phi4_normative2_39_20250805_094958,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,39,2025-08-05T09:49:58Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.39
phi4_normative2_40_20250805_095144,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,40,2025-08-05T09:51:44Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.40
phi4_normative2_41_20250805_095455,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,41,2025-08-05T09:54:55Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.41
phi4_normative2_42_20250805_095646,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,42,2025-08-05T09:56:46Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.42
phi4_normative2_43_20250805_100140,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,43,2025-08-05T10:01:40Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.43
phi4_normative2_44_20250805_100507,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,44,2025-08-05T10:05:07Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.44
phi4_normative2_45_20250805_100711,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,45,2025-08-05T10:07:11Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.45
phi4_normative2_46_20250805_100902,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,46,2025-08-05T10:09:02Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.46
phi4_normative2_47_20250805_101105,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,47,2025-08-05T10:11:05Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.47
phi4_normative2_48_20250805_101413,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,48,2025-08-05T10:14:13Z,llm,NEU,CONTEXT,NA,NA,phi4.phi4_normative2.DC solution design tool.48
