row_id,source,base_model,variant_id,model,barrier_id,barrier_label,iteration,timestamp,condition
normative2_phi4_09_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,9.0,20250630_192652,ZEROSHOT
normative2_phi4_09_b2,llm,phi4,normative2_phi4,normative2,2,reduced reliability in DC devices,9.0,20250630_192652,ZEROSHOT
normative2_phi4_09_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",9.0,20250630_192652,ZEROSHOT
normative2_phi4_09_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,9.0,20250630_192652,ZEROSHOT
normative2_phi4_10_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",10.0,20250630_193858,ZEROSHOT
normative2_phi4_10_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,10.0,20250630_193858,ZEROSHOT
normative2_phi4_10_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",10.0,20250630_193858,ZEROSHOT
normative2_phi4_10_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,10.0,20250630_193858,ZEROSHOT
normative2_phi4_10_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,10.0,20250630_193858,ZEROSHOT
normative2_phi4_11_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",11.0,20250630_194104,ZEROSHOT
normative2_phi4_11_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,11.0,20250630_194104,ZEROSHOT
normative2_phi4_11_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",11.0,20250630_194104,ZEROSHOT
normative2_phi4_11_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,11.0,20250630_194104,ZEROSHOT
normative2_phi4_11_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,11.0,20250630_194104,ZEROSHOT
normative2_phi4_12_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",12.0,20250630_194631,ZEROSHOT
normative2_phi4_12_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,12.0,20250630_194631,ZEROSHOT
normative2_phi4_12_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",12.0,20250630_194631,ZEROSHOT
normative2_phi4_12_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,12.0,20250630_194631,ZEROSHOT
normative2_phi4_12_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,12.0,20250630_194631,ZEROSHOT
normative2_phi4_13_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",13.0,20250630_194829,ZEROSHOT
normative2_phi4_13_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,13.0,20250630_194829,ZEROSHOT
normative2_phi4_13_b2,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,13.0,20250630_194829,ZEROSHOT
normative2_phi4_13_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",13.0,20250630_194829,ZEROSHOT
normative2_phi4_13_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,13.0,20250630_194829,ZEROSHOT
normative2_phi4_14_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",14.0,20250630_195019,ZEROSHOT
normative2_phi4_14_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,14.0,20250630_195019,ZEROSHOT
normative2_phi4_14_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,14.0,20250630_195019,ZEROSHOT
normative2_phi4_14_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",14.0,20250630_195019,ZEROSHOT
normative2_phi4_14_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,14.0,20250630_195019,ZEROSHOT
normative2_phi4_15_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",15.0,20250630_215715,ZEROSHOT
normative2_phi4_15_b2,llm,phi4,normative2_phi4,normative2,2,reduced reliability in DC devices,15.0,20250630_215715,ZEROSHOT
normative2_phi4_15_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,15.0,20250630_215715,ZEROSHOT
normative2_phi4_15_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",15.0,20250630_215715,ZEROSHOT
normative2_phi4_15_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,15.0,20250630_215715,ZEROSHOT
normative2_phi4_16_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",16.0,20250630_215843,ZEROSHOT
normative2_phi4_16_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,16.0,20250630_215843,ZEROSHOT
normative2_phi4_16_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",16.0,20250630_215843,ZEROSHOT
normative2_phi4_16_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,16.0,20250630_215843,ZEROSHOT
normative2_phi4_16_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,16.0,20250630_215843,ZEROSHOT
normative2_phi4_17_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",17.0,20250630_220014,ZEROSHOT
normative2_phi4_17_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,17.0,20250630_220014,ZEROSHOT
normative2_phi4_17_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",17.0,20250630_220014,ZEROSHOT
normative2_phi4_17_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,17.0,20250630_220014,ZEROSHOT
normative2_phi4_17_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,17.0,20250630_220014,ZEROSHOT
normative2_phi4_18_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",18.0,20250630_220429,ZEROSHOT
normative2_phi4_18_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,18.0,20250630_220429,ZEROSHOT
normative2_phi4_18_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",18.0,20250630_220429,ZEROSHOT
normative2_phi4_18_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,18.0,20250630_220429,ZEROSHOT
normative2_phi4_18_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,18.0,20250630_220429,ZEROSHOT
normative2_phi4_19_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",19.0,20250630_220754,ZEROSHOT
normative2_phi4_19_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,19.0,20250630_220754,ZEROSHOT
normative2_phi4_19_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,19.0,20250630_220754,ZEROSHOT
normative2_phi4_19_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",19.0,20250630_220754,ZEROSHOT
normative2_phi4_19_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,19.0,20250630_220754,ZEROSHOT
normative2_phi4_20_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",20.0,20250630_221020,ZEROSHOT
normative2_phi4_20_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,20.0,20250630_221020,ZEROSHOT
normative2_phi4_20_b2,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,20.0,20250630_221020,ZEROSHOT
normative2_phi4_20_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",20.0,20250630_221020,ZEROSHOT
normative2_phi4_20_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,20.0,20250630_221020,ZEROSHOT
normative2_phi4_21_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",21.0,20250630_221145,ZEROSHOT
normative2_phi4_21_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,21.0,20250630_221145,ZEROSHOT
normative2_phi4_21_b2,llm,phi4,normative2_phi4,normative2,2,reduced reliability in DC devices,21.0,20250630_221145,ZEROSHOT
normative2_phi4_21_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",21.0,20250630_221145,ZEROSHOT
normative2_phi4_21_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,21.0,20250630_221145,ZEROSHOT
normative2_phi4_22_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",22.0,20250630_221325,ZEROSHOT
normative2_phi4_22_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,22.0,20250630_221325,ZEROSHOT
normative2_phi4_22_b2,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,22.0,20250630_221325,ZEROSHOT
normative2_phi4_22_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",22.0,20250630_221325,ZEROSHOT
normative2_phi4_22_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,22.0,20250630_221325,ZEROSHOT
normative2_phi4_23_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",23.0,20250630_221458,ZEROSHOT
normative2_phi4_23_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,23.0,20250630_221458,ZEROSHOT
normative2_phi4_23_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,23.0,20250630_221458,ZEROSHOT
normative2_phi4_23_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",23.0,20250630_221458,ZEROSHOT
normative2_phi4_23_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,23.0,20250630_221458,ZEROSHOT
normative2_phi4_24_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",24.0,20250630_221636,ZEROSHOT
normative2_phi4_24_b2,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",24.0,20250630_221636,ZEROSHOT
normative2_phi4_24_b3,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,24.0,20250630_221636,ZEROSHOT
normative2_phi4_24_b4,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,24.0,20250630_221636,ZEROSHOT
normative2_phi4_24_b5,llm,phi4,normative2_phi4,normative2,11,high costs of DC solutions,24.0,20250630_221636,ZEROSHOT
normative2_phi4_25_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",25.0,20250630_221805,ZEROSHOT
normative2_phi4_25_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,25.0,20250630_221805,ZEROSHOT
normative2_phi4_25_b2,llm,phi4,normative2_phi4,normative2,2,reduced reliability in DC devices,25.0,20250630_221805,ZEROSHOT
normative2_phi4_25_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",25.0,20250630_221805,ZEROSHOT
normative2_phi4_25_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,25.0,20250630_221805,ZEROSHOT
normative2_phi4_26_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",26.0,20250630_221933,ZEROSHOT
normative2_phi4_26_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,26.0,20250630_221933,ZEROSHOT
normative2_phi4_26_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,26.0,20250630_221933,ZEROSHOT
normative2_phi4_26_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",26.0,20250630_221933,ZEROSHOT
normative2_phi4_26_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,26.0,20250630_221933,ZEROSHOT
normative2_phi4_27_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",27.0,20250630_222103,ZEROSHOT
normative2_phi4_27_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,27.0,20250630_222103,ZEROSHOT
normative2_phi4_27_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,27.0,20250630_222103,ZEROSHOT
normative2_phi4_27_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",27.0,20250630_222103,ZEROSHOT
normative2_phi4_27_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,27.0,20250630_222103,ZEROSHOT
normative2_phi4_28_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",28.0,20250630_222227,ZEROSHOT
normative2_phi4_28_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,28.0,20250630_222227,ZEROSHOT
normative2_phi4_28_b2,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",28.0,20250630_222227,ZEROSHOT
normative2_phi4_28_b4,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,28.0,20250630_222227,ZEROSHOT
normative2_phi4_28_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,28.0,20250630_222227,ZEROSHOT
normative2_phi4_29_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",29.0,20250630_222927,ZEROSHOT
normative2_phi4_29_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,29.0,20250630_222927,ZEROSHOT
normative2_phi4_29_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",29.0,20250630_222927,ZEROSHOT
normative2_phi4_29_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,29.0,20250630_222927,ZEROSHOT
normative2_phi4_29_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,29.0,20250630_222927,ZEROSHOT
normative2_phi4_30_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",30.0,20250630_223204,ZEROSHOT
normative2_phi4_30_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,30.0,20250630_223204,ZEROSHOT
normative2_phi4_30_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,30.0,20250630_223204,ZEROSHOT
normative2_phi4_30_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",30.0,20250630_223204,ZEROSHOT
normative2_phi4_30_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,30.0,20250630_223204,ZEROSHOT
normative2_phi4_31_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",31.0,20250630_223343,ZEROSHOT
normative2_phi4_31_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,31.0,20250630_223343,ZEROSHOT
normative2_phi4_31_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,31.0,20250630_223343,ZEROSHOT
normative2_phi4_31_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",31.0,20250630_223343,ZEROSHOT
normative2_phi4_31_b5,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,31.0,20250630_223343,ZEROSHOT
normative2_phi4_32_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",32.0,20250630_223519,ZEROSHOT
normative2_phi4_32_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,32.0,20250630_223519,ZEROSHOT
normative2_phi4_32_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",32.0,20250630_223519,ZEROSHOT
normative2_phi4_32_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,32.0,20250630_223519,ZEROSHOT
normative2_phi4_32_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,32.0,20250630_223519,ZEROSHOT
normative2_phi4_33_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",33.0,20250630_223643,ZEROSHOT
normative2_phi4_33_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,33.0,20250630_223643,ZEROSHOT
normative2_phi4_33_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",33.0,20250630_223643,ZEROSHOT
normative2_phi4_33_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,33.0,20250630_223643,ZEROSHOT
normative2_phi4_33_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,33.0,20250630_223643,ZEROSHOT
normative2_phi4_34_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",34.0,20250630_223811,ZEROSHOT
normative2_phi4_34_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,34.0,20250630_223811,ZEROSHOT
normative2_phi4_34_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,34.0,20250630_223811,ZEROSHOT
normative2_phi4_34_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",34.0,20250630_223811,ZEROSHOT
normative2_phi4_34_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,34.0,20250630_223811,ZEROSHOT
normative2_phi4_35_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",35.0,20250630_223932,ZEROSHOT
normative2_phi4_35_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,35.0,20250630_223932,ZEROSHOT
normative2_phi4_35_b3,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,35.0,20250630_223932,ZEROSHOT
normative2_phi4_35_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",35.0,20250630_223932,ZEROSHOT
normative2_phi4_35_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,35.0,20250630_223932,ZEROSHOT
normative2_phi4_36_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",36.0,20250630_224055,ZEROSHOT
normative2_phi4_36_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,36.0,20250630_224055,ZEROSHOT
normative2_phi4_36_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",36.0,20250630_224055,ZEROSHOT
normative2_phi4_36_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,36.0,20250630_224055,ZEROSHOT
normative2_phi4_36_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,36.0,20250630_224055,ZEROSHOT
normative2_phi4_37_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",37.0,20250630_224223,ZEROSHOT
normative2_phi4_37_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,37.0,20250630_224223,ZEROSHOT
normative2_phi4_37_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",37.0,20250630_224223,ZEROSHOT
normative2_phi4_37_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,37.0,20250630_224223,ZEROSHOT
normative2_phi4_37_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,37.0,20250630_224223,ZEROSHOT
normative2_phi4_38_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",38.0,20250630_224406,ZEROSHOT
normative2_phi4_38_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,38.0,20250630_224406,ZEROSHOT
normative2_phi4_38_b2,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",38.0,20250630_224406,ZEROSHOT
normative2_phi4_38_b4,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,38.0,20250630_224406,ZEROSHOT
normative2_phi4_38_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,38.0,20250630_224406,ZEROSHOT
normative2_phi4_39_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",39.0,20250630_224558,ZEROSHOT
normative2_phi4_39_b2,llm,phi4,normative2_phi4,normative2,2,reduced reliability in DC devices,39.0,20250630_224558,ZEROSHOT
normative2_phi4_39_b3,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",39.0,20250630_224558,ZEROSHOT
normative2_phi4_39_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,39.0,20250630_224558,ZEROSHOT
normative2_phi4_39_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,39.0,20250630_224558,ZEROSHOT
normative2_phi4_40_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",40.0,20250630_224745,ZEROSHOT
normative2_phi4_40_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,40.0,20250630_224745,ZEROSHOT
normative2_phi4_40_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",40.0,20250630_224745,ZEROSHOT
normative2_phi4_40_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,40.0,20250630_224745,ZEROSHOT
normative2_phi4_40_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,40.0,20250630_224745,ZEROSHOT
normative2_phi4_41_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",41.0,20250630_224938,ZEROSHOT
normative2_phi4_41_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,41.0,20250630_224938,ZEROSHOT
normative2_phi4_41_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",41.0,20250630_224938,ZEROSHOT
normative2_phi4_41_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,41.0,20250630_224938,ZEROSHOT
normative2_phi4_41_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,41.0,20250630_224938,ZEROSHOT
normative2_phi4_42_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",42.0,20250630_225104,ZEROSHOT
normative2_phi4_42_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,42.0,20250630_225104,ZEROSHOT
normative2_phi4_42_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",42.0,20250630_225104,ZEROSHOT
normative2_phi4_42_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,42.0,20250630_225104,ZEROSHOT
normative2_phi4_42_b9,llm,phi4,normative2_phi4,normative2,9,lack of enough trained personnel in DC systems,42.0,20250630_225104,ZEROSHOT
normative2_phi4_43_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",43.0,20250630_225220,ZEROSHOT
normative2_phi4_43_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,43.0,20250630_225220,ZEROSHOT
normative2_phi4_43_b2,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",43.0,20250630_225220,ZEROSHOT
normative2_phi4_43_b4,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,43.0,20250630_225220,ZEROSHOT
normative2_phi4_43_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,43.0,20250630_225220,ZEROSHOT
normative2_phi4_44_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",44.0,20250630_225348,ZEROSHOT
normative2_phi4_44_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,44.0,20250630_225348,ZEROSHOT
normative2_phi4_44_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",44.0,20250630_225348,ZEROSHOT
normative2_phi4_44_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,44.0,20250630_225348,ZEROSHOT
normative2_phi4_44_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,44.0,20250630_225348,ZEROSHOT
normative2_phi4_45_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",45.0,20250630_225905,ZEROSHOT
normative2_phi4_45_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,45.0,20250630_225905,ZEROSHOT
normative2_phi4_45_b2,llm,phi4,normative2_phi4,normative2,3,lack of use-cases in which DC is advantageous,45.0,20250630_225905,ZEROSHOT
normative2_phi4_45_b4,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",45.0,20250630_225905,ZEROSHOT
normative2_phi4_45_b8,llm,phi4,normative2_phi4,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,45.0,20250630_225905,ZEROSHOT
normative2_phi4_46_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",46.0,20250630_230026,ZEROSHOT
normative2_phi4_46_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,46.0,20250630_230026,ZEROSHOT
normative2_phi4_46_b2,llm,phi4,normative2_phi4,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",46.0,20250630_230026,ZEROSHOT
normative2_phi4_46_b4,llm,phi4,normative2_phi4,normative2,5,lack of pilot projects,46.0,20250630_230026,ZEROSHOT
normative2_phi4_46_b6,llm,phi4,normative2_phi4,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,46.0,20250630_230026,ZEROSHOT
normative2_phi4_47_b1,llm,phi4,normative2_phi4,normative2,1,"power losses, quality and safety issues",47.0,20250630_230244,ZEROSHOT
normative2_phi4_47_b10,llm,phi4,normative2_phi4,normative2,10,uncertain regulatory roadmap,47.0,20250630_230244,ZEROSHOT
