row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
subject_matter_llama_59_b10,llama,subject_matter_llama,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b1,llama,subject_matter2_llama,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,59,20250808_142007,no
subject_matter2_llama_59_b2,llama,subject_matter2_llama,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
subject_matter2_llama_59_b3,llama,subject_matter2_llama,subject_matter2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,59,20250808_142007,no
subject_matter2_llama_59_b4,llama,subject_matter2_llama,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
subject_matter2_llama_59_b5,llama,subject_matter2_llama,subject_matter2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,59,20250808_142007,no
subject_matter2_llama_59_b6,llama,subject_matter2_llama,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b7,llama,subject_matter2_llama,subject_matter2,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b8,llama,subject_matter2_llama,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b9,llama,subject_matter2_llama,subject_matter2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b10,llama,subject_matter2_llama,subject_matter2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_llama_59_b11,llama,subject_matter2_llama,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,correct_id,False,59,20250808_142007,yes
generalist_mistral_59_b1,mistral,generalist_mistral,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
generalist_mistral_59_b2,mistral,generalist_mistral,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
generalist_mistral_59_b3,mistral,generalist_mistral,generalist,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,59,20250808_142007,no
generalist_mistral_59_b4,mistral,generalist_mistral,generalist,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,59,20250808_142007,no
generalist_mistral_59_b5,mistral,generalist_mistral,generalist,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,59,20250808_142007,no
generalist2_mistral_59_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
generalist2_mistral_59_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
generalist2_mistral_59_b3,mistral,generalist2_mistral,generalist2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,59,20250808_142007,no
generalist2_mistral_59_b4,mistral,generalist2_mistral,generalist2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,59,20250808_142007,no
generalist2_mistral_59_b5,mistral,generalist2_mistral,generalist2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,59,20250808_142007,no
normative_mistral_59_b1,mistral,normative_mistral,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
normative_mistral_59_b2,mistral,normative_mistral,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
normative_mistral_59_b3,mistral,normative_mistral,normative,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,59,20250808_142007,no
normative_mistral_59_b4,mistral,normative_mistral,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
normative_mistral_59_b5,mistral,normative_mistral,normative,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,59,20250808_142007,no
normative2_mistral_59_b1,mistral,normative2_mistral,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
normative2_mistral_59_b2,mistral,normative2_mistral,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
normative2_mistral_59_b3,mistral,normative2_mistral,normative2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,59,20250808_142007,no
normative2_mistral_59_b4,mistral,normative2_mistral,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
normative2_mistral_59_b5,mistral,normative2_mistral,normative2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter_mistral_59_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
subject_matter_mistral_59_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
subject_matter_mistral_59_b3,mistral,subject_matter_mistral,subject_matter,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter_mistral_59_b4,mistral,subject_matter_mistral,subject_matter,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter_mistral_59_b5,mistral,subject_matter_mistral,subject_matter,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter2_mistral_59_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
subject_matter2_mistral_59_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,59,20250808_142007,no
subject_matter2_mistral_59_b3,mistral,subject_matter2_mistral,subject_matter2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter2_mistral_59_b4,mistral,subject_matter2_mistral,subject_matter2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter2_mistral_59_b5,mistral,subject_matter2_mistral,subject_matter2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,59,20250808_142007,no
subject_matter2_mistral_59_b6,mistral,subject_matter2_mistral,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,59,20250808_142007,yes
subject_matter2_mistral_59_b7,mistral,subject_matter2_mistral,subject_matter2,7,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,59,20250808_142007,yes
subject_matter2_mistral_59_b8,mistral,subject_matter2_mistral,subject_matter2,8,,"lack of enough trained personnel in DC systems (not selected, but relevant)",hallucinated_label,outside_range_id,True,59,20250808_142007,yes
subject_matter2_mistral_59_b9,mistral,subject_matter2_mistral,subject_matter2,9,,"uncertain regulatory roadmap (not selected, but relevant)",hallucinated_label,outside_range_id,True,59,20250808_142007,yes
subject_matter2_mistral_59_b10,mistral,subject_matter2_mistral,subject_matter2,10,,"high costs of DC solutions (not selected, but relevant)",hallucinated_label,outside_range_id,True,59,20250808_142007,yes
generalist_gemma3_59_b1,gemma3,generalist_gemma3,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
generalist_gemma3_59_b4,gemma3,generalist_gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
generalist_gemma3_59_b7,gemma3,generalist_gemma3,generalist,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,59,20250808_142007,no
generalist_gemma3_59_b8,gemma3,generalist_gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,59,20250808_142007,no
generalist_gemma3_59_b11,gemma3,generalist_gemma3,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
generalist2_gemma3_59_b1,gemma3,generalist2_gemma3,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
generalist2_gemma3_59_b4,gemma3,generalist2_gemma3,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
generalist2_gemma3_59_b7,gemma3,generalist2_gemma3,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,59,20250808_142007,no
generalist2_gemma3_59_b8,gemma3,generalist2_gemma3,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,59,20250808_142007,no
generalist2_gemma3_59_b11,gemma3,generalist2_gemma3,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
normative_gemma3_59_b1,gemma3,normative_gemma3,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
normative_gemma3_59_b4,gemma3,normative_gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
normative_gemma3_59_b6,gemma3,normative_gemma3,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,59,20250808_142007,no
normative_gemma3_59_b8,gemma3,normative_gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,59,20250808_142007,no
normative_gemma3_59_b11,gemma3,normative_gemma3,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
normative2_gemma3_59_b1,gemma3,normative2_gemma3,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
normative2_gemma3_59_b4,gemma3,normative2_gemma3,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
normative2_gemma3_59_b6,gemma3,normative2_gemma3,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,59,20250808_142007,no
normative2_gemma3_59_b8,gemma3,normative2_gemma3,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,59,20250808_142007,no
normative2_gemma3_59_b11,gemma3,normative2_gemma3,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
subject_matter_gemma3_59_b1,gemma3,subject_matter_gemma3,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
subject_matter_gemma3_59_b4,gemma3,subject_matter_gemma3,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
subject_matter_gemma3_59_b7,gemma3,subject_matter_gemma3,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,59,20250808_142007,no
subject_matter_gemma3_59_b9,gemma3,subject_matter_gemma3,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,59,20250808_142007,no
subject_matter_gemma3_59_b11,gemma3,subject_matter_gemma3,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
subject_matter2_gemma3_59_b1,gemma3,subject_matter2_gemma3,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,59,20250808_142007,no
subject_matter2_gemma3_59_b4,gemma3,subject_matter2_gemma3,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,59,20250808_142007,no
subject_matter2_gemma3_59_b7,gemma3,subject_matter2_gemma3,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,59,20250808_142007,no
subject_matter2_gemma3_59_b9,gemma3,subject_matter2_gemma3,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,59,20250808_142007,no
subject_matter2_gemma3_59_b11,gemma3,subject_matter2_gemma3,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,59,20250808_142007,no
generalist_llama_60_b1,llama,generalist_llama,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,60,20250808_142500,no
generalist_llama_60_b2,llama,generalist_llama,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
generalist_llama_60_b3,llama,generalist_llama,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
generalist_llama_60_b4,llama,generalist_llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
generalist_llama_60_b5,llama,generalist_llama,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
generalist2_llama_60_b1,llama,generalist2_llama,generalist2,1,,"Power losses, quality and safety issues - As a key challenge in the adoption of DC systems, power losses can significantly impact efficiency, while ensuring quality and safety is crucial for successful implementation.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
generalist2_llama_60_b2,llama,generalist2_llama,generalist2,2,,"Reduced reliability in DC devices - Ensuring reliable performance is essential for the widespread use of DC technologies, as any downtime or malfunctions could have significant consequences.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
generalist2_llama_60_b3,llama,generalist2_llama,generalist2,3,,Lack of use-cases in which DC is advantageous - Identifying real-world applications where DC technology offers clear benefits can help promote adoption and demonstrate its value proposition.,hallucinated_label,outside_range_id,True,60,20250808_142500,no
generalist2_llama_60_b4,llama,generalist2_llama,generalist2,4,,"Uncertain utility interaction (net metering, utility ownership, and agreed standards) - Clarifying the roles and responsibilities of utilities and ensuring consistent regulatory frameworks are in place to support DC technologies' widespread adoption.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
generalist2_llama_60_b5,llama,generalist2_llama,generalist2,5,,"Lack of pilot projects - Demonstrating successful implementation of DC technologies through pilot projects can provide valuable data and proof-of-concept, helping overcome public perception barriers.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b1,llama,normative_llama,normative,1,,"Power losses, quality and safety issues: This barrier relates to the challenges of transmitting electricity over longer distances and maintaining quality in DC systems. Ensuring that power is not lost or reduced during transmission and that the electrical system remains safe for all stakeholders is essential.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b2,llama,normative_llama,normative,2,,"Reduced reliability in DC devices: While DC systems are often touted as more reliable than AC ones, there can still be issues with decreased reliability in certain components or systems. Ensuring consistency and reducing downtime are crucial factors to consider.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b3,llama,normative_llama,normative,3,,"Lack of use-cases where DC is advantageous: Although DC offers advantages such as increased efficiency and reduced power losses, it may not always be the best solution depending on the specific needs and applications. Identifying situations where DC is truly beneficial is important for adoption.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b4,llama,normative_llama,normative,4,,"Uncertainty regarding utility interaction (net metering, utility ownership, and agreed standards): This barrier relates to the various aspects of working with utilities in a DC environment, such as net metering policies and agreement on standards. Consistency and clarity in these interactions are necessary for smooth operation.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b5,llama,normative_llama,normative,5,,"Lack of pilot projects: While there have been some pilot projects involving DC technologies, it can be difficult to find the right balance between investment in research and development versus practical implementation. Balancing these interests is essential for progress.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative_llama_60_b6,llama,normative_llama,normative,6,,Public perception of DC and readiness to 'champion' installations from DC projects: Understanding how the public perceives DC and its potential benefits is important for gaining widespread acceptance and support for adoption. It may also be necessary to provide resources or incentives to encourage stakeholders to champion these technologies.,hallucinated_label,outside_range_id,True,60,20250808_142500,yes
normative2_llama_60_b1,llama,normative2_llama,normative2,1,,"Power losses, quality and safety issues - The efficiency and reliability of DC systems could be impacted by power losses and related quality issues, posing a significant challenge for their widespread application.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative2_llama_60_b2,llama,normative2_llama,normative2,2,,"Reduced reliability in DC devices - There may be concerns regarding the overall reliability and durability of certain DC devices, which could deter adoption.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative2_llama_60_b3,llama,normative2_llama,normative2,3,,"Lack of use-cases in which DC is advantageous - While there may be some situations where DC offers advantages over traditional AC systems, it may not be applicable to all scenarios, potentially limiting its widespread application.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative2_llama_60_b4,llama,normative2_llama,normative2,4,,"Uncertain utility interaction (net metering, utility ownership, and agreed standards) - The interactions between utilities and end-users could pose challenges, particularly with regards to net metering, utility ownership, and agreed standards for DC systems.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
normative2_llama_60_b5,llama,normative2_llama,normative2,5,,"Lack of pilot projects - Limited real-world experience with DC systems could hinder adoption and acceptance, as there may be uncertainties regarding their performance and practicality in various applications.",hallucinated_label,outside_range_id,True,60,20250808_142500,no
subject_matter_llama_60_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter_llama_60_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
subject_matter_llama_60_b3,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
subject_matter_llama_60_b4,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
subject_matter_llama_60_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b1,llama,subject_matter2_llama,subject_matter2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b2,llama,subject_matter2_llama,subject_matter2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b3,llama,subject_matter2_llama,subject_matter2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b4,llama,subject_matter2_llama,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b5,llama,subject_matter2_llama,subject_matter2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
subject_matter2_llama_60_b6,llama,subject_matter2_llama,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,60,20250808_142500,yes
generalist_mistral_60_b1,mistral,generalist_mistral,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,60,20250808_142500,no
generalist_mistral_60_b2,mistral,generalist_mistral,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
generalist_mistral_60_b3,mistral,generalist_mistral,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
generalist_mistral_60_b4,mistral,generalist_mistral,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
generalist_mistral_60_b5,mistral,generalist_mistral,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
generalist_mistral_60_b6,mistral,generalist_mistral,generalist,6,,"Public perception of DC and readiness to 'champion' installations from DC projects (although not explicitly listed as a barrier, it can be inferred that improving public perception is necessary to overcome this potential obstacle)",hallucinated_label,outside_range_id,True,60,20250808_142500,yes
generalist2_mistral_60_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
generalist2_mistral_60_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
generalist2_mistral_60_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
generalist2_mistral_60_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
generalist2_mistral_60_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
normative_mistral_60_b1,mistral,normative_mistral,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
normative_mistral_60_b2,mistral,normative_mistral,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
normative_mistral_60_b3,mistral,normative_mistral,normative,3,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,60,20250808_142500,no
normative_mistral_60_b4,mistral,normative_mistral,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
normative_mistral_60_b5,mistral,normative_mistral,normative,5,uncertain regulatory roadmap,uncertainty in regulatory roadmap,matched,wrong_id_matchable,False,60,20250808_142500,no
normative_mistral_60_b6,mistral,normative_mistral,normative,6,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,60,20250808_142500,yes
normative_mistral_60_b7,mistral,normative_mistral,normative,7,,"lack of enough trained personnel in DC systems (if I could only select 5, this would be my additional choice)",hallucinated_label,outside_range_id,True,60,20250808_142500,yes
normative2_mistral_60_b1,mistral,normative2_mistral,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
normative2_mistral_60_b2,mistral,normative2_mistral,normative2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
normative2_mistral_60_b3,mistral,normative2_mistral,normative2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,60,20250808_142500,no
normative2_mistral_60_b4,mistral,normative2_mistral,normative2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,60,20250808_142500,no
normative2_mistral_60_b5,mistral,normative2_mistral,normative2,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,60,20250808_142500,no
subject_matter_mistral_60_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter_mistral_60_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
subject_matter_mistral_60_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,60,20250808_142500,no
subject_matter_mistral_60_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
subject_matter_mistral_60_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,60,20250808_142500,no
subject_matter2_mistral_60_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter2_mistral_60_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,60,20250808_142500,no
subject_matter2_mistral_60_b3,mistral,subject_matter2_mistral,subject_matter2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,60,20250808_142500,no
subject_matter2_mistral_60_b4,mistral,subject_matter2_mistral,subject_matter2,4,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,60,20250808_142500,no
subject_matter2_mistral_60_b5,mistral,subject_matter2_mistral,subject_matter2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,60,20250808_142500,no
generalist_gemma3_60_b1,gemma3,generalist_gemma3,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
generalist_gemma3_60_b4,gemma3,generalist_gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
generalist_gemma3_60_b7,gemma3,generalist_gemma3,generalist,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
generalist_gemma3_60_b8,gemma3,generalist_gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,60,20250808_142500,no
