row_id,variant_id,base_model,model,rating,label,iteration,timestamp,raw_response
llama_normative2_25_20250806_003500,llama_normative2,llama,normative2,1,Not feasible,25,20250806_003500,"1 - Not feasible
"
llama_subject_matter_25_20250806_003500,llama_subject_matter,llama,subject_matter,3,Feasible,25,20250806_003500,"3 - Feasible
"
llama_subject_matter2_25_20250806_003500,llama_subject_matter2,llama,subject_matter2,4,Very feasible,25,20250806_003500,"4 - Very feasible
"
mistral_generalist_25_20250806_003500,mistral_generalist,mistral,generalist,3,Feasible,25,20250806_003500, 3 - Feasible
mistral_generalist2_25_20250806_003500,mistral_generalist2,mistral,generalist2,3,Feasible,25,20250806_003500, 3 - Feasible
mistral_normative_25_20250806_003500,mistral_normative,mistral,normative,3,Feasible,25,20250806_003500, 3 - Feasible
mistral_normative2_25_20250806_003500,mistral_normative2,mistral,normative2,3,Feasible,25,20250806_003500, 3 - Feasible
mistral_subject_matter_25_20250806_003500,mistral_subject_matter,mistral,subject_matter,3,Feasible,25,20250806_003500, 3 - Feasible
mistral_subject_matter2_25_20250806_003500,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,25,20250806_003500, 3 - Feasible
gemma3_generalist_25_20250806_003500,gemma3_generalist,gemma3,generalist,3,Feasible,25,20250806_003500,3 - Feasible
gemma3_generalist2_25_20250806_003500,gemma3_generalist2,gemma3,generalist2,3,Feasible,25,20250806_003500,3 - Feasible
gemma3_normative_25_20250806_003500,gemma3_normative,gemma3,normative,3,Feasible,25,20250806_003500,3 - Feasible
gemma3_normative2_25_20250806_003500,gemma3_normative2,gemma3,normative2,3,Feasible,25,20250806_003500,3 - Feasible
gemma3_subject_matter_25_20250806_003500,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,25,20250806_003500,3 - Feasible
gemma3_subject_matter2_25_20250806_003500,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,25,20250806_003500,3 - Feasible
llama_generalist_26_20250806_003639,llama_generalist,llama,generalist,3,Feasible,26,20250806_003639,"3 - Feasible
"
llama_generalist2_26_20250806_003639,llama_generalist2,llama,generalist2,3,Feasible,26,20250806_003639,"3 - Feasible
"
llama_normative_26_20250806_003639,llama_normative,llama,normative,3,Feasible,26,20250806_003639,"3 - Feasible
"
llama_normative2_26_20250806_003639,llama_normative2,llama,normative2,3,Feasible,26,20250806_003639,"3 - Feasible
"
llama_subject_matter_26_20250806_003639,llama_subject_matter,llama,subject_matter,3,Feasible,26,20250806_003639,"3 - Feasible
"
llama_subject_matter2_26_20250806_003639,llama_subject_matter2,llama,subject_matter2,4,Very feasible,26,20250806_003639,"4 - Very feasible
"
mistral_generalist_26_20250806_003639,mistral_generalist,mistral,generalist,3,Feasible,26,20250806_003639, 3 - Feasible
mistral_generalist2_26_20250806_003639,mistral_generalist2,mistral,generalist2,3,Feasible,26,20250806_003639, 3 - Feasible
mistral_normative_26_20250806_003639,mistral_normative,mistral,normative,3,Feasible,26,20250806_003639, 3 - Feasible
mistral_normative2_26_20250806_003639,mistral_normative2,mistral,normative2,3,Feasible,26,20250806_003639, 3 - Feasible
mistral_subject_matter_26_20250806_003639,mistral_subject_matter,mistral,subject_matter,3,Feasible,26,20250806_003639, 3 - Feasible
mistral_subject_matter2_26_20250806_003639,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,26,20250806_003639, 3 - Feasible
gemma3_generalist_26_20250806_003639,gemma3_generalist,gemma3,generalist,3,Feasible,26,20250806_003639,3 - Feasible
gemma3_generalist2_26_20250806_003639,gemma3_generalist2,gemma3,generalist2,3,Feasible,26,20250806_003639,3 - Feasible
gemma3_normative_26_20250806_003639,gemma3_normative,gemma3,normative,3,Feasible,26,20250806_003639,3 - Feasible
gemma3_normative2_26_20250806_003639,gemma3_normative2,gemma3,normative2,3,Feasible,26,20250806_003639,3 - Feasible
gemma3_subject_matter_26_20250806_003639,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,26,20250806_003639,3 - Feasible
gemma3_subject_matter2_26_20250806_003639,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,26,20250806_003639,3 - Feasible
llama_generalist_27_20250806_003817,llama_generalist,llama,generalist,3,Feasible,27,20250806_003817,"3 - Feasible
"
llama_generalist2_27_20250806_003817,llama_generalist2,llama,generalist2,3,Feasible,27,20250806_003817,"3 - Feasible
"
llama_normative_27_20250806_003817,llama_normative,llama,normative,3,Feasible,27,20250806_003817,"3 - Feasible
"
llama_normative2_27_20250806_003817,llama_normative2,llama,normative2,4,Very feasible,27,20250806_003817,"4 - Very feasible
"
llama_subject_matter_27_20250806_003817,llama_subject_matter,llama,subject_matter,4,Very feasible,27,20250806_003817,"4 - Very feasible
"
llama_subject_matter2_27_20250806_003817,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,27,20250806_003817,"2 - Somewhat feasible
"
mistral_generalist_27_20250806_003817,mistral_generalist,mistral,generalist,3,Feasible,27,20250806_003817, 3 - Feasible
mistral_generalist2_27_20250806_003817,mistral_generalist2,mistral,generalist2,3,Feasible,27,20250806_003817, 3 - Feasible
mistral_normative_27_20250806_003817,mistral_normative,mistral,normative,3,Feasible,27,20250806_003817, 3 - Feasible
mistral_normative2_27_20250806_003817,mistral_normative2,mistral,normative2,3,Feasible,27,20250806_003817, 3 - Feasible
mistral_subject_matter_27_20250806_003817,mistral_subject_matter,mistral,subject_matter,3,Feasible,27,20250806_003817, 3 - Feasible
mistral_subject_matter2_27_20250806_003817,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,27,20250806_003817, 3 - Feasible
gemma3_generalist_27_20250806_003817,gemma3_generalist,gemma3,generalist,3,Feasible,27,20250806_003817,3 - Feasible
gemma3_generalist2_27_20250806_003817,gemma3_generalist2,gemma3,generalist2,3,Feasible,27,20250806_003817,3 - Feasible
gemma3_normative_27_20250806_003817,gemma3_normative,gemma3,normative,3,Feasible,27,20250806_003817,3 - Feasible
gemma3_normative2_27_20250806_003817,gemma3_normative2,gemma3,normative2,3,Feasible,27,20250806_003817,3 - Feasible
gemma3_subject_matter_27_20250806_003817,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,27,20250806_003817,3 - Feasible
gemma3_subject_matter2_27_20250806_003817,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,27,20250806_003817,3 - Feasible
llama_generalist_28_20250806_004005,llama_generalist,llama,generalist,3,Feasible,28,20250806_004005,"3 - Feasible
"
llama_generalist2_28_20250806_004005,llama_generalist2,llama,generalist2,3,Feasible,28,20250806_004005,"3 - Feasible
"
llama_normative_28_20250806_004005,llama_normative,llama,normative,3,Feasible,28,20250806_004005,"3 - Feasible
"
llama_normative2_28_20250806_004005,llama_normative2,llama,normative2,3,Feasible,28,20250806_004005,"3 - Feasible
"
llama_subject_matter_28_20250806_004005,llama_subject_matter,llama,subject_matter,4,Very feasible,28,20250806_004005,"4 - Very feasible
"
llama_subject_matter2_28_20250806_004005,llama_subject_matter2,llama,subject_matter2,3,Feasible,28,20250806_004005,"3 - Feasible
"
mistral_generalist_28_20250806_004005,mistral_generalist,mistral,generalist,3,Feasible,28,20250806_004005, 3 - Feasible
mistral_generalist2_28_20250806_004005,mistral_generalist2,mistral,generalist2,3,Feasible,28,20250806_004005, 3 - Feasible
mistral_normative_28_20250806_004005,mistral_normative,mistral,normative,3,Feasible,28,20250806_004005, 3 - Feasible
mistral_normative2_28_20250806_004005,mistral_normative2,mistral,normative2,3,Feasible,28,20250806_004005, 3 - Feasible
mistral_subject_matter_28_20250806_004005,mistral_subject_matter,mistral,subject_matter,3,Feasible,28,20250806_004005, 3 - Feasible
mistral_subject_matter2_28_20250806_004005,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,28,20250806_004005, 3 - Feasible
gemma3_generalist_28_20250806_004005,gemma3_generalist,gemma3,generalist,3,Feasible,28,20250806_004005,3 - Feasible
gemma3_generalist2_28_20250806_004005,gemma3_generalist2,gemma3,generalist2,3,Feasible,28,20250806_004005,3 - Feasible
gemma3_normative_28_20250806_004005,gemma3_normative,gemma3,normative,3,Feasible,28,20250806_004005,3 - Feasible
gemma3_normative2_28_20250806_004005,gemma3_normative2,gemma3,normative2,3,Feasible,28,20250806_004005,3 - Feasible
gemma3_subject_matter_28_20250806_004005,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,28,20250806_004005,3 - Feasible
gemma3_subject_matter2_28_20250806_004005,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,28,20250806_004005,3 - Feasible
llama_generalist_29_20250806_004142,llama_generalist,llama,generalist,3,Feasible,29,20250806_004142,"3 - Feasible
"
llama_generalist2_29_20250806_004142,llama_generalist2,llama,generalist2,3,Feasible,29,20250806_004142,"3 - Feasible
"
llama_normative_29_20250806_004142,llama_normative,llama,normative,3,Feasible,29,20250806_004142,"3 - Feasible
"
llama_normative2_29_20250806_004142,llama_normative2,llama,normative2,4,Very feasible,29,20250806_004142,"4 - Very feasible
"
llama_subject_matter_29_20250806_004142,llama_subject_matter,llama,subject_matter,3,Feasible,29,20250806_004142,"3 - Feasible
"
llama_subject_matter2_29_20250806_004142,llama_subject_matter2,llama,subject_matter2,3,Feasible,29,20250806_004142,"3 - Feasible
"
mistral_generalist_29_20250806_004142,mistral_generalist,mistral,generalist,3,Feasible,29,20250806_004142, 3 - Feasible
mistral_generalist2_29_20250806_004142,mistral_generalist2,mistral,generalist2,3,Feasible,29,20250806_004142, 3 - Feasible
mistral_normative_29_20250806_004142,mistral_normative,mistral,normative,3,Feasible,29,20250806_004142, 3 - Feasible
mistral_normative2_29_20250806_004142,mistral_normative2,mistral,normative2,3,Feasible,29,20250806_004142, 3 - Feasible
mistral_subject_matter_29_20250806_004142,mistral_subject_matter,mistral,subject_matter,3,Feasible,29,20250806_004142, 3 - Feasible
mistral_subject_matter2_29_20250806_004142,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,29,20250806_004142, 3 - Feasible
gemma3_generalist_29_20250806_004142,gemma3_generalist,gemma3,generalist,3,Feasible,29,20250806_004142,3 - Feasible
gemma3_generalist2_29_20250806_004142,gemma3_generalist2,gemma3,generalist2,3,Feasible,29,20250806_004142,3 - Feasible
gemma3_normative_29_20250806_004142,gemma3_normative,gemma3,normative,3,Feasible,29,20250806_004142,3 - Feasible
gemma3_normative2_29_20250806_004142,gemma3_normative2,gemma3,normative2,3,Feasible,29,20250806_004142,3 - Feasible
gemma3_subject_matter_29_20250806_004142,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,29,20250806_004142,3 - Feasible
gemma3_subject_matter2_29_20250806_004142,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,29,20250806_004142,3 - Feasible
llama_generalist_30_20250806_004329,llama_generalist,llama,generalist,4,Very feasible,30,20250806_004329,"4 - Very feasible
"
llama_generalist2_30_20250806_004329,llama_generalist2,llama,generalist2,2,Somewhat feasible,30,20250806_004329,"2 - Somewhat feasible
"
llama_normative_30_20250806_004329,llama_normative,llama,normative,3,Feasible,30,20250806_004329,"3 - Feasible
"
llama_normative2_30_20250806_004329,llama_normative2,llama,normative2,3,Feasible,30,20250806_004329,"3 - Feasible
"
llama_subject_matter_30_20250806_004329,llama_subject_matter,llama,subject_matter,4,Very feasible,30,20250806_004329,"4 - Very feasible
"
llama_subject_matter2_30_20250806_004329,llama_subject_matter2,llama,subject_matter2,3,Feasible,30,20250806_004329,"3 - Feasible
"
mistral_generalist_30_20250806_004329,mistral_generalist,mistral,generalist,3,Feasible,30,20250806_004329, 3 - Feasible
mistral_generalist2_30_20250806_004329,mistral_generalist2,mistral,generalist2,3,Feasible,30,20250806_004329, 3 - Feasible
mistral_normative_30_20250806_004329,mistral_normative,mistral,normative,3,Feasible,30,20250806_004329, 3 - Feasible
mistral_normative2_30_20250806_004329,mistral_normative2,mistral,normative2,3,Feasible,30,20250806_004329, 3 - Feasible
mistral_subject_matter_30_20250806_004329,mistral_subject_matter,mistral,subject_matter,3,Feasible,30,20250806_004329, 3 - Feasible
mistral_subject_matter2_30_20250806_004329,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,30,20250806_004329, 3 - Feasible
gemma3_generalist_30_20250806_004329,gemma3_generalist,gemma3,generalist,3,Feasible,30,20250806_004329,3 - Feasible
gemma3_generalist2_30_20250806_004329,gemma3_generalist2,gemma3,generalist2,3,Feasible,30,20250806_004329,3 - Feasible
gemma3_normative_30_20250806_004329,gemma3_normative,gemma3,normative,3,Feasible,30,20250806_004329,3 - Feasible
gemma3_normative2_30_20250806_004329,gemma3_normative2,gemma3,normative2,3,Feasible,30,20250806_004329,3 - Feasible
gemma3_subject_matter_30_20250806_004329,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,30,20250806_004329,3 - Feasible
gemma3_subject_matter2_30_20250806_004329,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,30,20250806_004329,3 - Feasible
llama_generalist_31_20250806_004507,llama_generalist,llama,generalist,3,Feasible,31,20250806_004507,"3 - Feasible
"
llama_generalist2_31_20250806_004507,llama_generalist2,llama,generalist2,3,Feasible,31,20250806_004507,"3 - Feasible
"
llama_normative_31_20250806_004507,llama_normative,llama,normative,2,Somewhat feasible,31,20250806_004507,"2 - Somewhat feasible
"
llama_normative2_31_20250806_004507,llama_normative2,llama,normative2,3,Feasible,31,20250806_004507,"3 - Feasible
"
llama_subject_matter_31_20250806_004507,llama_subject_matter,llama,subject_matter,3,Feasible,31,20250806_004507,"3 - Feasible
"
llama_subject_matter2_31_20250806_004507,llama_subject_matter2,llama,subject_matter2,3,Feasible,31,20250806_004507,"3 - Feasible
"
mistral_generalist_31_20250806_004507,mistral_generalist,mistral,generalist,3,Feasible,31,20250806_004507, 3 - Feasible
mistral_generalist2_31_20250806_004507,mistral_generalist2,mistral,generalist2,3,Feasible,31,20250806_004507, 3 - Feasible
mistral_normative_31_20250806_004507,mistral_normative,mistral,normative,3,Feasible,31,20250806_004507, 3 - Feasible
mistral_normative2_31_20250806_004507,mistral_normative2,mistral,normative2,3,Feasible,31,20250806_004507, 3 - Feasible
mistral_subject_matter_31_20250806_004507,mistral_subject_matter,mistral,subject_matter,3,Feasible,31,20250806_004507, 3 - Feasible
mistral_subject_matter2_31_20250806_004507,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,31,20250806_004507, 3 - Feasible
gemma3_generalist_31_20250806_004507,gemma3_generalist,gemma3,generalist,3,Feasible,31,20250806_004507,3 - Feasible
gemma3_generalist2_31_20250806_004507,gemma3_generalist2,gemma3,generalist2,3,Feasible,31,20250806_004507,3 - Feasible
gemma3_normative_31_20250806_004507,gemma3_normative,gemma3,normative,3,Feasible,31,20250806_004507,3 - Feasible
gemma3_normative2_31_20250806_004507,gemma3_normative2,gemma3,normative2,3,Feasible,31,20250806_004507,3 - Feasible
gemma3_subject_matter_31_20250806_004507,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,31,20250806_004507,3 - Feasible
gemma3_subject_matter2_31_20250806_004507,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,31,20250806_004507,3 - Feasible
llama_generalist_32_20250806_004645,llama_generalist,llama,generalist,4,Very feasible,32,20250806_004645,"4 - Very feasible
"
llama_generalist2_32_20250806_004645,llama_generalist2,llama,generalist2,3,Feasible,32,20250806_004645,"3 - Feasible
"
llama_normative_32_20250806_004645,llama_normative,llama,normative,3,Feasible,32,20250806_004645,"3 - Feasible
"
llama_normative2_32_20250806_004645,llama_normative2,llama,normative2,4,Very feasible,32,20250806_004645,"4 - Very feasible
"
llama_subject_matter_32_20250806_004645,llama_subject_matter,llama,subject_matter,4,Very feasible,32,20250806_004645,"4 - Very feasible
"
llama_subject_matter2_32_20250806_004645,llama_subject_matter2,llama,subject_matter2,2,Somewhat feasible,32,20250806_004645,"2 - Somewhat feasible
"
mistral_generalist_32_20250806_004645,mistral_generalist,mistral,generalist,3,Feasible,32,20250806_004645, 3 - Feasible
mistral_generalist2_32_20250806_004645,mistral_generalist2,mistral,generalist2,3,Feasible,32,20250806_004645, 3 - Feasible
mistral_normative_32_20250806_004645,mistral_normative,mistral,normative,3,Feasible,32,20250806_004645, 3 - Feasible
mistral_normative2_32_20250806_004645,mistral_normative2,mistral,normative2,3,Feasible,32,20250806_004645, 3 - Feasible
mistral_subject_matter_32_20250806_004645,mistral_subject_matter,mistral,subject_matter,3,Feasible,32,20250806_004645, 3 - Feasible
mistral_subject_matter2_32_20250806_004645,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,32,20250806_004645, 3 - Feasible
gemma3_generalist_32_20250806_004645,gemma3_generalist,gemma3,generalist,3,Feasible,32,20250806_004645,3 - Feasible
gemma3_generalist2_32_20250806_004645,gemma3_generalist2,gemma3,generalist2,3,Feasible,32,20250806_004645,3 - Feasible
gemma3_normative_32_20250806_004645,gemma3_normative,gemma3,normative,3,Feasible,32,20250806_004645,3 - Feasible
gemma3_normative2_32_20250806_004645,gemma3_normative2,gemma3,normative2,3,Feasible,32,20250806_004645,3 - Feasible
gemma3_subject_matter_32_20250806_004645,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,32,20250806_004645,3 - Feasible
gemma3_subject_matter2_32_20250806_004645,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,32,20250806_004645,3 - Feasible
llama_generalist_33_20250806_004822,llama_generalist,llama,generalist,4,Very feasible,33,20250806_004822,"4 - Very feasible
"
llama_generalist2_33_20250806_004822,llama_generalist2,llama,generalist2,3,Feasible,33,20250806_004822,"3 - Feasible
"
llama_normative_33_20250806_004822,llama_normative,llama,normative,3,Feasible,33,20250806_004822,"3 - Feasible
"
llama_normative2_33_20250806_004822,llama_normative2,llama,normative2,3,Feasible,33,20250806_004822,"3 - Feasible
"
llama_subject_matter_33_20250806_004822,llama_subject_matter,llama,subject_matter,3,Feasible,33,20250806_004822,"3 - Feasible
"
llama_subject_matter2_33_20250806_004822,llama_subject_matter2,llama,subject_matter2,3,Feasible,33,20250806_004822,"3 - Feasible
"
mistral_generalist_33_20250806_004822,mistral_generalist,mistral,generalist,3,Feasible,33,20250806_004822, 3 - Feasible
mistral_generalist2_33_20250806_004822,mistral_generalist2,mistral,generalist2,3,Feasible,33,20250806_004822, 3 - Feasible
mistral_normative_33_20250806_004822,mistral_normative,mistral,normative,3,Feasible,33,20250806_004822, 3 - Feasible
mistral_normative2_33_20250806_004822,mistral_normative2,mistral,normative2,3,Feasible,33,20250806_004822, 3 - Feasible
mistral_subject_matter_33_20250806_004822,mistral_subject_matter,mistral,subject_matter,3,Feasible,33,20250806_004822, 3 - Feasible
mistral_subject_matter2_33_20250806_004822,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,33,20250806_004822, 3 - Feasible
gemma3_generalist_33_20250806_004822,gemma3_generalist,gemma3,generalist,3,Feasible,33,20250806_004822,3 - Feasible
gemma3_generalist2_33_20250806_004822,gemma3_generalist2,gemma3,generalist2,3,Feasible,33,20250806_004822,3 - Feasible
gemma3_normative_33_20250806_004822,gemma3_normative,gemma3,normative,3,Feasible,33,20250806_004822,3 - Feasible
gemma3_normative2_33_20250806_004822,gemma3_normative2,gemma3,normative2,3,Feasible,33,20250806_004822,3 - Feasible
gemma3_subject_matter_33_20250806_004822,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,33,20250806_004822,3 - Feasible
gemma3_subject_matter2_33_20250806_004822,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,33,20250806_004822,3 - Feasible
llama_generalist_34_20250806_005000,llama_generalist,llama,generalist,4,Very feasible,34,20250806_005000,"4 - Very feasible
"
llama_generalist2_34_20250806_005000,llama_generalist2,llama,generalist2,3,Feasible,34,20250806_005000,"3 - Feasible
"
llama_normative_34_20250806_005000,llama_normative,llama,normative,3,Feasible,34,20250806_005000,"3 - Feasible
"
llama_normative2_34_20250806_005000,llama_normative2,llama,normative2,3,Feasible,34,20250806_005000,"3 - Feasible
"
llama_subject_matter_34_20250806_005000,llama_subject_matter,llama,subject_matter,3,Feasible,34,20250806_005000,"3 - Feasible
"
llama_subject_matter2_34_20250806_005000,llama_subject_matter2,llama,subject_matter2,3,Feasible,34,20250806_005000,"3 - Feasible
"
mistral_generalist_34_20250806_005000,mistral_generalist,mistral,generalist,3,Feasible,34,20250806_005000, 3 - Feasible
mistral_generalist2_34_20250806_005000,mistral_generalist2,mistral,generalist2,3,Feasible,34,20250806_005000, 3 - Feasible
mistral_normative_34_20250806_005000,mistral_normative,mistral,normative,3,Feasible,34,20250806_005000, 3 - Feasible
mistral_normative2_34_20250806_005000,mistral_normative2,mistral,normative2,3,Feasible,34,20250806_005000, 3 - Feasible
mistral_subject_matter_34_20250806_005000,mistral_subject_matter,mistral,subject_matter,3,Feasible,34,20250806_005000, 3 - Feasible
mistral_subject_matter2_34_20250806_005000,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,34,20250806_005000, 3 - Feasible
gemma3_generalist_34_20250806_005000,gemma3_generalist,gemma3,generalist,3,Feasible,34,20250806_005000,3 - Feasible
gemma3_generalist2_34_20250806_005000,gemma3_generalist2,gemma3,generalist2,3,Feasible,34,20250806_005000,3 - Feasible
gemma3_normative_34_20250806_005000,gemma3_normative,gemma3,normative,3,Feasible,34,20250806_005000,3 - Feasible
gemma3_normative2_34_20250806_005000,gemma3_normative2,gemma3,normative2,3,Feasible,34,20250806_005000,3 - Feasible
gemma3_subject_matter_34_20250806_005000,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,34,20250806_005000,3 - Feasible
gemma3_subject_matter2_34_20250806_005000,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,34,20250806_005000,3 - Feasible
llama_generalist_35_20250806_005138,llama_generalist,llama,generalist,3,Feasible,35,20250806_005138,"3 - Feasible
"
llama_generalist2_35_20250806_005138,llama_generalist2,llama,generalist2,3,Feasible,35,20250806_005138,"3 - Feasible
"
llama_normative_35_20250806_005138,llama_normative,llama,normative,1,Not feasible,35,20250806_005138,"1 - Not feasible
"
llama_normative2_35_20250806_005138,llama_normative2,llama,normative2,4,Very feasible,35,20250806_005138,"4 - Very feasible
"
llama_subject_matter_35_20250806_005138,llama_subject_matter,llama,subject_matter,3,Feasible,35,20250806_005138,"3 - Feasible
"
llama_subject_matter2_35_20250806_005138,llama_subject_matter2,llama,subject_matter2,3,Feasible,35,20250806_005138,"3 - Feasible
"
mistral_generalist_35_20250806_005138,mistral_generalist,mistral,generalist,3,Feasible,35,20250806_005138, 3 - Feasible
mistral_generalist2_35_20250806_005138,mistral_generalist2,mistral,generalist2,3,Feasible,35,20250806_005138, 3 - Feasible
mistral_normative_35_20250806_005138,mistral_normative,mistral,normative,3,Feasible,35,20250806_005138, 3 - Feasible
mistral_normative2_35_20250806_005138,mistral_normative2,mistral,normative2,3,Feasible,35,20250806_005138, 3 - Feasible
mistral_subject_matter_35_20250806_005138,mistral_subject_matter,mistral,subject_matter,3,Feasible,35,20250806_005138, 3 - Feasible
mistral_subject_matter2_35_20250806_005138,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,35,20250806_005138, 3 - Feasible
gemma3_generalist_35_20250806_005138,gemma3_generalist,gemma3,generalist,3,Feasible,35,20250806_005138,3 - Feasible
gemma3_generalist2_35_20250806_005138,gemma3_generalist2,gemma3,generalist2,3,Feasible,35,20250806_005138,3 - Feasible
gemma3_normative_35_20250806_005138,gemma3_normative,gemma3,normative,3,Feasible,35,20250806_005138,3 - Feasible
gemma3_normative2_35_20250806_005138,gemma3_normative2,gemma3,normative2,3,Feasible,35,20250806_005138,3 - Feasible
gemma3_subject_matter_35_20250806_005138,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,35,20250806_005138,3 - Feasible
gemma3_subject_matter2_35_20250806_005138,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,35,20250806_005138,3 - Feasible
llama_generalist_36_20250806_005316,llama_generalist,llama,generalist,3,Feasible,36,20250806_005316,"3 - Feasible
"
llama_generalist2_36_20250806_005316,llama_generalist2,llama,generalist2,4,Very feasible,36,20250806_005316,"4 - Very feasible
"
llama_normative_36_20250806_005316,llama_normative,llama,normative,3,Feasible,36,20250806_005316,"3 - Feasible
"
llama_normative2_36_20250806_005316,llama_normative2,llama,normative2,4,Very feasible,36,20250806_005316,"4 - Very feasible
"
llama_subject_matter_36_20250806_005316,llama_subject_matter,llama,subject_matter,3,Feasible,36,20250806_005316,"3 - Feasible
"
llama_subject_matter2_36_20250806_005316,llama_subject_matter2,llama,subject_matter2,4,Very feasible,36,20250806_005316,"4 - Very feasible
"
mistral_generalist_36_20250806_005316,mistral_generalist,mistral,generalist,3,Feasible,36,20250806_005316, 3 - Feasible
mistral_generalist2_36_20250806_005316,mistral_generalist2,mistral,generalist2,3,Feasible,36,20250806_005316, 3 - Feasible
mistral_normative_36_20250806_005316,mistral_normative,mistral,normative,3,Feasible,36,20250806_005316, 3 - Feasible
mistral_normative2_36_20250806_005316,mistral_normative2,mistral,normative2,3,Feasible,36,20250806_005316, 3 - Feasible
mistral_subject_matter_36_20250806_005316,mistral_subject_matter,mistral,subject_matter,3,Feasible,36,20250806_005316, 3 - Feasible
mistral_subject_matter2_36_20250806_005316,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,36,20250806_005316, 3 - Feasible
gemma3_generalist_36_20250806_005316,gemma3_generalist,gemma3,generalist,3,Feasible,36,20250806_005316,3 - Feasible
gemma3_generalist2_36_20250806_005316,gemma3_generalist2,gemma3,generalist2,3,Feasible,36,20250806_005316,3 - Feasible
gemma3_normative_36_20250806_005316,gemma3_normative,gemma3,normative,3,Feasible,36,20250806_005316,3 - Feasible
gemma3_normative2_36_20250806_005316,gemma3_normative2,gemma3,normative2,3,Feasible,36,20250806_005316,3 - Feasible
gemma3_subject_matter_36_20250806_005316,gemma3_subject_matter,gemma3,subject_matter,3,Feasible,36,20250806_005316,3 - Feasible
gemma3_subject_matter2_36_20250806_005316,gemma3_subject_matter2,gemma3,subject_matter2,3,Feasible,36,20250806_005316,3 - Feasible
llama_generalist_37_20250806_005631,llama_generalist,llama,generalist,3,Feasible,37,20250806_005631,"3 - Feasible
"
llama_generalist2_37_20250806_005631,llama_generalist2,llama,generalist2,3,Feasible,37,20250806_005631,"3 - Feasible
"
llama_normative_37_20250806_005631,llama_normative,llama,normative,3,Feasible,37,20250806_005631,"3 - Feasible
"
llama_normative2_37_20250806_005631,llama_normative2,llama,normative2,3,Feasible,37,20250806_005631,"3 - Feasible
"
llama_subject_matter_37_20250806_005631,llama_subject_matter,llama,subject_matter,3,Feasible,37,20250806_005631,"3 - Feasible
"
llama_subject_matter2_37_20250806_005631,llama_subject_matter2,llama,subject_matter2,3,Feasible,37,20250806_005631,"3 - Feasible
"
mistral_generalist_37_20250806_005631,mistral_generalist,mistral,generalist,3,Feasible,37,20250806_005631, 3 - Feasible
mistral_generalist2_37_20250806_005631,mistral_generalist2,mistral,generalist2,3,Feasible,37,20250806_005631, 3 - Feasible
mistral_normative_37_20250806_005631,mistral_normative,mistral,normative,3,Feasible,37,20250806_005631, 3 - Feasible
mistral_normative2_37_20250806_005631,mistral_normative2,mistral,normative2,3,Feasible,37,20250806_005631, 3 - Feasible
mistral_subject_matter_37_20250806_005631,mistral_subject_matter,mistral,subject_matter,3,Feasible,37,20250806_005631, 3 - Feasible
mistral_subject_matter2_37_20250806_005631,mistral_subject_matter2,mistral,subject_matter2,3,Feasible,37,20250806_005631, 3 - Feasible
gemma3_generalist_37_20250806_005631,gemma3_generalist,gemma3,generalist,3,Feasible,37,20250806_005631,3 - Feasible
gemma3_generalist2_37_20250806_005631,gemma3_generalist2,gemma3,generalist2,3,Feasible,37,20250806_005631,3 - Feasible
gemma3_normative_37_20250806_005631,gemma3_normative,gemma3,normative,3,Feasible,37,20250806_005631,3 - Feasible
