row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,arm,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
subject_matter2_phi4_15_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,15,20250801_193627,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_15_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,15,20250801_193627,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_15_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,15,20250801_193627,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_16_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,16,20250801_193721,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_16_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,16,20250801_193721,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_16_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,16,20250801_193721,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_16_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,16,20250801_193721,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_16_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,16,20250801_193721,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_17_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,17,20250801_193814,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_17_b2,phi4,subject_matter2_phi4,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,17,20250801_193814,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_17_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,17,20250801_193814,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_17_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,17,20250801_193814,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_17_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,17,20250801_193814,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_18_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,18,20250801_193904,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_18_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,18,20250801_193904,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_18_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,18,20250801_193904,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_18_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,18,20250801_193904,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_18_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,18,20250801_193904,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_19_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,19,20250801_193957,CONTEXT,5,5,0,"(1, 3, 4, 9, 10)",True,True,True,True
subject_matter2_phi4_19_b3,phi4,subject_matter2_phi4,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,19,20250801_193957,CONTEXT,5,5,0,"(1, 3, 4, 9, 10)",True,True,True,True
subject_matter2_phi4_19_b2,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,19,20250801_193957,CONTEXT,5,5,0,"(1, 3, 4, 9, 10)",True,True,True,True
subject_matter2_phi4_19_b4,phi4,subject_matter2_phi4,subject_matter2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,NAN,,19,20250801_193957,CONTEXT,5,5,0,"(1, 3, 4, 9, 10)",True,True,True,True
subject_matter2_phi4_19_b5,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,19,20250801_193957,CONTEXT,5,5,0,"(1, 3, 4, 9, 10)",True,True,True,True
subject_matter2_phi4_20_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,20,20250801_194127,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_20_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,20,20250801_194127,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_20_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,20,20250801_194127,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_20_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,20,20250801_194127,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_20_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,20,20250801_194127,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_21_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,21,20250801_194310,CONTEXT,5,5,0,"(1, 2, 4, 7, 10)",True,True,True,True
subject_matter2_phi4_21_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,21,20250801_194310,CONTEXT,5,5,0,"(1, 2, 4, 7, 10)",True,True,True,True
subject_matter2_phi4_21_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,21,20250801_194310,CONTEXT,5,5,0,"(1, 2, 4, 7, 10)",True,True,True,True
subject_matter2_phi4_21_b7,phi4,subject_matter2_phi4,subject_matter2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,NAN,,21,20250801_194310,CONTEXT,5,5,0,"(1, 2, 4, 7, 10)",True,True,True,True
subject_matter2_phi4_21_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,21,20250801_194310,CONTEXT,5,5,0,"(1, 2, 4, 7, 10)",True,True,True,True
subject_matter2_phi4_22_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,22,20250801_221307,CONTEXT,5,5,0,"(1, 4, 8, 9, 10)",True,True,True,True
subject_matter2_phi4_22_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,22,20250801_221307,CONTEXT,5,5,0,"(1, 4, 8, 9, 10)",True,True,True,True
subject_matter2_phi4_22_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,22,20250801_221307,CONTEXT,5,5,0,"(1, 4, 8, 9, 10)",True,True,True,True
subject_matter2_phi4_22_b9,phi4,subject_matter2_phi4,subject_matter2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,NAN,,22,20250801_221307,CONTEXT,5,5,0,"(1, 4, 8, 9, 10)",True,True,True,True
subject_matter2_phi4_22_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,22,20250801_221307,CONTEXT,5,5,0,"(1, 4, 8, 9, 10)",True,True,True,True
subject_matter2_phi4_23_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,23,20250801_221435,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_23_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,23,20250801_221435,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_23_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,23,20250801_221435,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_23_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,23,20250801_221435,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_23_b11,phi4,subject_matter2_phi4,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,23,20250801_221435,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_24_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,24,20250801_221741,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_24_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,24,20250801_221741,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_24_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,24,20250801_221741,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_24_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,24,20250801_221741,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_24_b11,phi4,subject_matter2_phi4,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,24,20250801_221741,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_25_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,25,20250801_221919,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_25_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,25,20250801_221919,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_25_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,25,20250801_221919,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_25_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,25,20250801_221919,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_25_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,25,20250801_221919,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_26_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,26,20250801_222027,CONTEXT,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
subject_matter2_phi4_26_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,26,20250801_222027,CONTEXT,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
subject_matter2_phi4_26_b3,phi4,subject_matter2_phi4,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,26,20250801_222027,CONTEXT,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
subject_matter2_phi4_26_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,26,20250801_222027,CONTEXT,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
subject_matter2_phi4_26_b5,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,26,20250801_222027,CONTEXT,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
subject_matter2_phi4_27_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,27,20250801_222656,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_27_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,27,20250801_222656,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_27_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,27,20250801_222656,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_27_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,27,20250801_222656,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_27_b11,phi4,subject_matter2_phi4,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,27,20250801_222656,CONTEXT,5,5,0,"(1, 4, 6, 10, 11)",True,True,True,True
subject_matter2_phi4_28_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,28,20250801_224621,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_28_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,28,20250801_224621,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_28_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,28,20250801_224621,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_28_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,28,20250801_224621,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_28_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,28,20250801_224621,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_29_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,29,20250801_224718,CONTEXT,5,5,0,"(1, 3, 4, 10, 11)",True,True,True,True
subject_matter2_phi4_29_b3,phi4,subject_matter2_phi4,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,29,20250801_224718,CONTEXT,5,5,0,"(1, 3, 4, 10, 11)",True,True,True,True
subject_matter2_phi4_29_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,29,20250801_224718,CONTEXT,5,5,0,"(1, 3, 4, 10, 11)",True,True,True,True
subject_matter2_phi4_29_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,29,20250801_224718,CONTEXT,5,5,0,"(1, 3, 4, 10, 11)",True,True,True,True
subject_matter2_phi4_29_b11,phi4,subject_matter2_phi4,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,29,20250801_224718,CONTEXT,5,5,0,"(1, 3, 4, 10, 11)",True,True,True,True
subject_matter2_phi4_30_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,30,20250801_225427,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_30_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,30,20250801_225427,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_30_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,30,20250801_225427,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_30_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,30,20250801_225427,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_30_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,30,20250801_225427,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_31_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,31,20250801_230016,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_31_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,31,20250801_230016,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_31_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,31,20250801_230016,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_31_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,31,20250801_230016,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_31_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,31,20250801_230016,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_32_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,32,20250801_230221,CONTEXT,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
subject_matter2_phi4_32_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,32,20250801_230221,CONTEXT,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
subject_matter2_phi4_32_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,32,20250801_230221,CONTEXT,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
subject_matter2_phi4_32_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,32,20250801_230221,CONTEXT,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
subject_matter2_phi4_32_b11,phi4,subject_matter2_phi4,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,32,20250801_230221,CONTEXT,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
subject_matter2_phi4_33_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,33,20250801_230502,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_33_b3,phi4,subject_matter2_phi4,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,33,20250801_230502,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_33_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,33,20250801_230502,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_33_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,33,20250801_230502,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_33_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,33,20250801_230502,CONTEXT,5,5,0,"(1, 3, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_34_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,34,20250801_230620,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_34_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,34,20250801_230620,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_34_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,34,20250801_230620,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_34_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,34,20250801_230620,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_34_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,34,20250801_230620,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_35_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,35,20250801_233252,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_35_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,35,20250801_233252,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_35_b6,phi4,subject_matter2_phi4,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,35,20250801_233252,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_35_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,35,20250801_233252,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_35_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,35,20250801_233252,CONTEXT,5,5,0,"(1, 4, 6, 8, 10)",True,True,True,True
subject_matter2_phi4_36_b1,phi4,subject_matter2_phi4,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,36,20250801_234558,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_36_b2,phi4,subject_matter2_phi4,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,36,20250801_234558,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_36_b4,phi4,subject_matter2_phi4,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,36,20250801_234558,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_36_b8,phi4,subject_matter2_phi4,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,36,20250801_234558,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
subject_matter2_phi4_36_b10,phi4,subject_matter2_phi4,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,36,20250801_234558,CONTEXT,5,5,0,"(1, 2, 4, 8, 10)",True,True,True,True
