row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_NUM_LOW_mistral_generalist_06_b1_inverse_order_20250831_215944,mistral,mistral_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_06_b2_inverse_order_20250831_215944,mistral,mistral_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_06_b3_inverse_order_20250831_215944,mistral,mistral_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_06_b4_inverse_order_20250831_215944,mistral,mistral_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_06_b5_inverse_order_20250831_215944,mistral,mistral_generalist,generalist,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_06_b1_inverse_order_20250831_215944,mistral,mistral_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_06_b2_inverse_order_20250831_215944,mistral,mistral_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_06_b3_inverse_order_20250831_215944,mistral,mistral_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_06_b4_inverse_order_20250831_215944,mistral,mistral_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_06_b5_inverse_order_20250831_215944,mistral,mistral_generalist2,generalist2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_06_b1_inverse_order_20250831_215944,mistral,mistral_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_06_b2_inverse_order_20250831_215944,mistral,mistral_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_06_b3_inverse_order_20250831_215944,mistral,mistral_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_06_b4_inverse_order_20250831_215944,mistral,mistral_normative,normative,4,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_06_b5_inverse_order_20250831_215944,mistral,mistral_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_06_b1_inverse_order_20250831_215944,mistral,mistral_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_06_b2_inverse_order_20250831_215944,mistral,mistral_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_06_b3_inverse_order_20250831_215944,mistral,mistral_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_06_b4_inverse_order_20250831_215944,mistral,mistral_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_06_b5_inverse_order_20250831_215944,mistral,mistral_normative2,normative2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_06_b1_inverse_order_20250831_215944,mistral,mistral_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_06_b2_inverse_order_20250831_215944,mistral,mistral_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_06_b3_inverse_order_20250831_215944,mistral,mistral_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_06_b4_inverse_order_20250831_215944,mistral,mistral_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_06_b5_inverse_order_20250831_215944,mistral,mistral_subject_matter,subject_matter,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_06_b1_inverse_order_20250831_215944,mistral,mistral_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_06_b2_inverse_order_20250831_215944,mistral,mistral_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_06_b3_inverse_order_20250831_215944,mistral,mistral_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_06_b4_inverse_order_20250831_215944,mistral,mistral_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_06_b5_inverse_order_20250831_215944,mistral,mistral_subject_matter2,subject_matter2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_06_b1_inverse_order_20250831_215944,gemma3,gemma3_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_06_b2_inverse_order_20250831_215944,gemma3,gemma3_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_06_b3_inverse_order_20250831_215944,gemma3,gemma3_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_06_b4_inverse_order_20250831_215944,gemma3,gemma3_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_06_b5_inverse_order_20250831_215944,gemma3,gemma3_generalist,generalist,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_06_b1_inverse_order_20250831_215944,gemma3,gemma3_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_06_b2_inverse_order_20250831_215944,gemma3,gemma3_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_06_b3_inverse_order_20250831_215944,gemma3,gemma3_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_06_b4_inverse_order_20250831_215944,gemma3,gemma3_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_06_b5_inverse_order_20250831_215944,gemma3,gemma3_generalist2,generalist2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_06_b1_inverse_order_20250831_215944,gemma3,gemma3_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_06_b2_inverse_order_20250831_215944,gemma3,gemma3_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_06_b3_inverse_order_20250831_215944,gemma3,gemma3_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_06_b4_inverse_order_20250831_215944,gemma3,gemma3_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_06_b5_inverse_order_20250831_215944,gemma3,gemma3_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_06_b1_inverse_order_20250831_215944,gemma3,gemma3_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_06_b2_inverse_order_20250831_215944,gemma3,gemma3_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_06_b3_inverse_order_20250831_215944,gemma3,gemma3_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_06_b4_inverse_order_20250831_215944,gemma3,gemma3_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_06_b5_inverse_order_20250831_215944,gemma3,gemma3_normative2,normative2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_06_b1_inverse_order_20250831_215944,gemma3,gemma3_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_06_b2_inverse_order_20250831_215944,gemma3,gemma3_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_06_b3_inverse_order_20250831_215944,gemma3,gemma3_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_06_b4_inverse_order_20250831_215944,gemma3,gemma3_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_06_b5_inverse_order_20250831_215944,gemma3,gemma3_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_06_b1_inverse_order_20250831_215944,gemma3,gemma3_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_06_b2_inverse_order_20250831_215944,gemma3,gemma3_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_06_b3_inverse_order_20250831_215944,gemma3,gemma3_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_06_b4_inverse_order_20250831_215944,gemma3,gemma3_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_06_b5_inverse_order_20250831_215944,gemma3,gemma3_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,6,20250831_215944,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_07_b1_inverse_order_20250831_220345,phi4,phi4_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_07_b2_inverse_order_20250831_220345,phi4,phi4_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_07_b3_inverse_order_20250831_220345,phi4,phi4_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_07_b4_inverse_order_20250831_220345,phi4,phi4_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_07_b6_inverse_order_20250831_220345,phi4,phi4_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_07_b1_inverse_order_20250831_220345,phi4,phi4_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_07_b2_inverse_order_20250831_220345,phi4,phi4_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_07_b3_inverse_order_20250831_220345,phi4,phi4_generalist2,generalist2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_07_b6_inverse_order_20250831_220345,phi4,phi4_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_07_b8_inverse_order_20250831_220345,phi4,phi4_generalist2,generalist2,8,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_07_b1_inverse_order_20250831_220345,phi4,phi4_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_07_b2_inverse_order_20250831_220345,phi4,phi4_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_07_b3_inverse_order_20250831_220345,phi4,phi4_normative,normative,3,lack of enough trained personnel in DC systems,lack of trained personnel in DC systems,matched,correct_id,FALSE,0.918,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_07_b4_inverse_order_20250831_220345,phi4,phi4_normative,normative,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_07_b5_inverse_order_20250831_220345,phi4,phi4_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_07_b1_inverse_order_20250831_220345,phi4,phi4_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_07_b2_inverse_order_20250831_220345,phi4,phi4_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_07_b3_inverse_order_20250831_220345,phi4,phi4_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_07_b4_inverse_order_20250831_220345,phi4,phi4_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_07_b6_inverse_order_20250831_220345,phi4,phi4_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_07_b1_inverse_order_20250831_220345,phi4,phi4_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_07_b2_inverse_order_20250831_220345,phi4,phi4_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_07_b3_inverse_order_20250831_220345,phi4,phi4_subject_matter,subject_matter,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_07_b4_inverse_order_20250831_220345,phi4,phi4_subject_matter,subject_matter,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_07_b5_inverse_order_20250831_220345,phi4,phi4_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_07_b1_inverse_order_20250831_220345,phi4,phi4_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_07_b2_inverse_order_20250831_220345,phi4,phi4_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_07_b3_inverse_order_20250831_220345,phi4,phi4_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_07_b4_inverse_order_20250831_220345,phi4,phi4_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter2_07_b5_inverse_order_20250831_220345,phi4,phi4_subject_matter2,subject_matter2,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_07_b1_inverse_order_20250831_220345,llama,llama_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_07_b2_inverse_order_20250831_220345,llama,llama_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_07_b3_inverse_order_20250831_220345,llama,llama_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
