row_id,source,condition,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp
mistral_subject_matter_03_20250626_160717,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,4,Very important,3.0,20250626_160717
mistral_subject_matter_04_20250626_160747,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,4.0,20250626_160747
mistral_subject_matter_05_20250626_161159,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,5.0,20250626_161159
mistral_subject_matter_06_20250626_161710,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,6.0,20250626_161710
mistral_subject_matter_07_20250626_161738,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,7.0,20250626_161738
mistral_subject_matter_08_20250626_161815,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,8.0,20250626_161815
mistral_subject_matter_09_20250626_161926,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,9.0,20250626_161926
mistral_subject_matter_10_20250626_161949,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,10.0,20250626_161949
mistral_subject_matter_11_20250626_162024,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,11.0,20250626_162024
mistral_subject_matter_12_20250626_162100,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,12.0,20250626_162100
mistral_subject_matter_13_20250626_162152,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,13.0,20250626_162152
mistral_subject_matter_14_20250626_162223,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,14.0,20250626_162223
mistral_subject_matter_15_20250626_162257,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,15.0,20250626_162257
mistral_subject_matter_16_20250626_162341,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,4,Very important,16.0,20250626_162341
mistral_subject_matter_17_20250626_162434,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,17.0,20250626_162434
mistral_subject_matter_18_20250626_162457,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,18.0,20250626_162457
mistral_subject_matter_19_20250626_162628,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,19.0,20250626_162628
mistral_subject_matter_20_20250626_162704,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,20.0,20250626_162704
mistral_subject_matter_21_20250626_162729,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,21.0,20250626_162729
mistral_subject_matter_22_20250626_162906,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,22.0,20250626_162906
mistral_subject_matter_23_20250626_165445,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,4,Very important,23.0,20250626_165445
mistral_subject_matter_24_20250626_165513,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,24.0,20250626_165513
mistral_subject_matter_25_20250626_165618,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,25.0,20250626_165618
mistral_subject_matter_26_20250626_165644,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,26.0,20250626_165644
mistral_subject_matter_27_20250626_165740,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,27.0,20250626_165740
mistral_subject_matter_28_20250626_165812,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,28.0,20250626_165812
mistral_subject_matter_29_20250626_165835,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,29.0,20250626_165835
mistral_subject_matter_30_20250626_165906,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,30.0,20250626_165906
mistral_subject_matter_31_20250626_165930,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,31.0,20250626_165930
mistral_subject_matter_32_20250626_170037,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,32.0,20250626_170037
mistral_subject_matter_33_20250626_170154,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,33.0,20250626_170154
mistral_subject_matter_34_20250626_170218,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,34.0,20250626_170218
mistral_subject_matter_35_20250626_170258,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,35.0,20250626_170258
mistral_subject_matter_36_20250626_170340,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,36.0,20250626_170340
mistral_subject_matter_37_20250626_170404,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,37.0,20250626_170404
mistral_subject_matter_38_20250626_170428,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,38.0,20250626_170428
mistral_subject_matter_39_20250626_170703,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,39.0,20250626_170703
mistral_subject_matter_40_20250626_170745,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,40.0,20250626_170745
mistral_subject_matter_41_20250626_170908,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,41.0,20250626_170908
mistral_subject_matter_42_20250626_170956,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,42.0,20250626_170956
mistral_subject_matter_43_20250626_171040,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,43.0,20250626_171040
mistral_subject_matter_44_20250626_171135,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,44.0,20250626_171135
mistral_subject_matter_45_20250626_171347,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,45.0,20250626_171347
mistral_subject_matter_46_20250626_171415,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,46.0,20250626_171415
mistral_subject_matter_47_20250626_171550,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,47.0,20250626_171550
mistral_subject_matter_48_20250626_171616,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,48.0,20250626_171616
mistral_subject_matter_49_20250626_171910,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Semiconductor-based circuit breaker,3,Important,49.0,20250626_171910
mistral_subject_matter_00_20250625_180745,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,0.0,20250625_180745
mistral_subject_matter_01_20250625_180831,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,1.0,20250625_180831
mistral_subject_matter_02_20250625_180934,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,2.0,20250625_180934
mistral_subject_matter_03_20250625_181003,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,3.0,20250625_181003
mistral_subject_matter_04_20250625_181029,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,4.0,20250625_181029
mistral_subject_matter_05_20250625_181805,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,5.0,20250625_181805
mistral_subject_matter_06_20250625_181830,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,6.0,20250625_181830
mistral_subject_matter_07_20250625_181854,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,7.0,20250625_181854
mistral_subject_matter_08_20250625_181918,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,8.0,20250625_181918
mistral_subject_matter_09_20250625_181945,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,9.0,20250625_181945
mistral_subject_matter_10_20250625_182008,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,10.0,20250625_182008
mistral_subject_matter_11_20250625_183913,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,11.0,20250625_183913
mistral_subject_matter_12_20250625_183937,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,12.0,20250625_183937
mistral_subject_matter_13_20250625_185726,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,13.0,20250625_185726
mistral_subject_matter_14_20250625_190036,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,14.0,20250625_190036
mistral_subject_matter_15_20250625_190122,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,15.0,20250625_190122
mistral_subject_matter_16_20250625_190246,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,16.0,20250625_190246
mistral_subject_matter_17_20250625_190844,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,17.0,20250625_190844
mistral_subject_matter_18_20250625_192132,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,18.0,20250625_192132
mistral_subject_matter_19_20250625_193629,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,19.0,20250625_193629
mistral_subject_matter_20_20250625_195152,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,20.0,20250625_195152
mistral_subject_matter_21_20250625_195222,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,21.0,20250625_195222
mistral_subject_matter_22_20250625_195509,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,22.0,20250625_195509
mistral_subject_matter_23_20250625_195605,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,23.0,20250625_195605
mistral_subject_matter_24_20250626_100653,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,24.0,20250626_100653
mistral_subject_matter_25_20250626_101116,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,25.0,20250626_101116
mistral_subject_matter_26_20250626_101208,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,26.0,20250626_101208
mistral_subject_matter_27_20250626_102507,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,27.0,20250626_102507
mistral_subject_matter_28_20250626_104721,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,28.0,20250626_104721
mistral_subject_matter_29_20250626_110035,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,29.0,20250626_110035
mistral_subject_matter_30_20250626_110138,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,30.0,20250626_110138
mistral_subject_matter_31_20250626_110203,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,31.0,20250626_110203
mistral_subject_matter_32_20250626_110251,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,32.0,20250626_110251
mistral_subject_matter_33_20250626_110353,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,33.0,20250626_110353
mistral_subject_matter_34_20250626_110541,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,34.0,20250626_110541
mistral_subject_matter_35_20250626_111657,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,35.0,20250626_111657
mistral_subject_matter_36_20250626_112223,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,36.0,20250626_112223
mistral_subject_matter_37_20250626_112253,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,37.0,20250626_112253
mistral_subject_matter_38_20250626_112349,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,38.0,20250626_112349
mistral_subject_matter_39_20250626_112503,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,39.0,20250626_112503
mistral_subject_matter_40_20250626_113633,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,40.0,20250626_113633
mistral_subject_matter_41_20250626_113718,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,41.0,20250626_113718
mistral_subject_matter_42_20250626_113744,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,42.0,20250626_113744
mistral_subject_matter_43_20250626_113828,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,43.0,20250626_113828
mistral_subject_matter_44_20250626_114101,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,3,Important,44.0,20250626_114101
mistral_subject_matter_45_20250626_114126,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,45.0,20250626_114126
mistral_subject_matter_46_20250626_114153,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,46.0,20250626_114153
mistral_subject_matter_47_20250626_114235,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,47.0,20250626_114235
mistral_subject_matter_48_20250626_114258,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,48.0,20250626_114258
mistral_subject_matter_49_20250626_114333,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Smart and sustainable DC cables,4,Very important,49.0,20250626_114333
mistral_subject_matter_00_20250627_113149,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,0.0,20250627_113149
mistral_subject_matter_01_20250627_113356,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,1.0,20250627_113356
mistral_subject_matter_02_20250627_113421,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,2.0,20250627_113421
mistral_subject_matter_03_20250627_113508,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,3.0,20250627_113508
mistral_subject_matter_04_20250627_113545,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,4.0,20250627_113545
mistral_subject_matter_05_20250627_113637,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,5.0,20250627_113637
mistral_subject_matter_06_20250627_113809,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,6.0,20250627_113809
mistral_subject_matter_07_20250627_113920,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,7.0,20250627_113920
mistral_subject_matter_08_20250627_114005,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,8.0,20250627_114005
mistral_subject_matter_09_20250627_114050,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,9.0,20250627_114050
mistral_subject_matter_10_20250627_114112,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,10.0,20250627_114112
mistral_subject_matter_11_20250627_114143,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,11.0,20250627_114143
mistral_subject_matter_12_20250627_114206,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,12.0,20250627_114206
mistral_subject_matter_13_20250627_114230,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,13.0,20250627_114230
mistral_subject_matter_14_20250627_114315,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,14.0,20250627_114315
mistral_subject_matter_15_20250627_114339,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,15.0,20250627_114339
mistral_subject_matter_16_20250627_114509,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,16.0,20250627_114509
mistral_subject_matter_17_20250627_114533,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,17.0,20250627_114533
mistral_subject_matter_18_20250627_114612,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,18.0,20250627_114612
mistral_subject_matter_19_20250627_114715,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,19.0,20250627_114715
mistral_subject_matter_20_20250627_114748,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,20.0,20250627_114748
mistral_subject_matter_21_20250627_114830,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,21.0,20250627_114830
mistral_subject_matter_22_20250627_114931,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,22.0,20250627_114931
mistral_subject_matter_23_20250627_115045,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,23.0,20250627_115045
mistral_subject_matter_24_20250627_115219,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,24.0,20250627_115219
mistral_subject_matter_25_20250627_115357,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,25.0,20250627_115357
mistral_subject_matter_26_20250627_115445,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,26.0,20250627_115445
mistral_subject_matter_27_20250627_115834,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,27.0,20250627_115834
mistral_subject_matter_28_20250627_115955,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,28.0,20250627_115955
mistral_subject_matter_29_20250627_120035,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,29.0,20250627_120035
mistral_subject_matter_30_20250627_120149,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,30.0,20250627_120149
mistral_subject_matter_31_20250627_120213,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,31.0,20250627_120213
mistral_subject_matter_32_20250627_120246,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,32.0,20250627_120246
mistral_subject_matter_33_20250627_120344,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,33.0,20250627_120344
mistral_subject_matter_34_20250627_120449,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,34.0,20250627_120449
mistral_subject_matter_35_20250627_120511,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,35.0,20250627_120511
mistral_subject_matter_36_20250627_120534,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,36.0,20250627_120534
mistral_subject_matter_37_20250627_120642,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,37.0,20250627_120642
mistral_subject_matter_38_20250627_120707,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,38.0,20250627_120707
mistral_subject_matter_39_20250627_120854,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,39.0,20250627_120854
mistral_subject_matter_40_20250627_120954,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,40.0,20250627_120954
mistral_subject_matter_41_20250627_121057,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,41.0,20250627_121057
mistral_subject_matter_42_20250627_121123,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,42.0,20250627_121123
mistral_subject_matter_43_20250627_121236,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,43.0,20250627_121236
mistral_subject_matter_44_20250627_121436,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,44.0,20250627_121436
mistral_subject_matter_45_20250627_121512,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,45.0,20250627_121512
mistral_subject_matter_46_20250627_121631,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,4,Very important,46.0,20250627_121631
mistral_subject_matter_47_20250627_121806,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,47.0,20250627_121806
mistral_subject_matter_48_20250627_121829,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,48.0,20250627_121829
mistral_subject_matter_49_20250627_121854,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Solid-state circuit breaker,3,Important,49.0,20250627_121854
mistral_subject_matter_00_20250626_150334,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,0.0,20250626_150334
mistral_subject_matter_01_20250626_150710,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,1.0,20250626_150710
mistral_subject_matter_02_20250626_150736,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,2.0,20250626_150736
mistral_subject_matter_03_20250626_150759,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,3.0,20250626_150759
mistral_subject_matter_04_20250626_150835,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,4.0,20250626_150835
mistral_subject_matter_05_20250626_150900,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,5.0,20250626_150900
mistral_subject_matter_06_20250626_150929,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,6.0,20250626_150929
mistral_subject_matter_07_20250626_151033,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,7.0,20250626_151033
mistral_subject_matter_08_20250626_151125,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,8.0,20250626_151125
mistral_subject_matter_09_20250626_151204,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,9.0,20250626_151204
mistral_subject_matter_10_20250626_151234,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,10.0,20250626_151234
mistral_subject_matter_11_20250626_151355,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,11.0,20250626_151355
mistral_subject_matter_12_20250626_151418,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,12.0,20250626_151418
mistral_subject_matter_13_20250626_151505,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,13.0,20250626_151505
mistral_subject_matter_14_20250626_151533,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,14.0,20250626_151533
mistral_subject_matter_15_20250626_151638,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,15.0,20250626_151638
mistral_subject_matter_16_20250626_151705,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,16.0,20250626_151705
mistral_subject_matter_17_20250626_151751,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,17.0,20250626_151751
mistral_subject_matter_18_20250626_151817,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,18.0,20250626_151817
mistral_subject_matter_19_20250626_151904,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,19.0,20250626_151904
mistral_subject_matter_20_20250626_151927,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,20.0,20250626_151927
mistral_subject_matter_21_20250626_152017,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,21.0,20250626_152017
mistral_subject_matter_22_20250626_152115,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,22.0,20250626_152115
mistral_subject_matter_23_20250626_152154,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,23.0,20250626_152154
mistral_subject_matter_24_20250626_152216,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,24.0,20250626_152216
mistral_subject_matter_25_20250626_152238,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,25.0,20250626_152238
mistral_subject_matter_26_20250626_152313,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,26.0,20250626_152313
mistral_subject_matter_27_20250626_152443,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,27.0,20250626_152443
mistral_subject_matter_28_20250626_152848,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,28.0,20250626_152848
