row_id,source,condition,base_model,variant_id,model,rating,label,iteration,timestamp
mistral_subject_matter_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,7.0,20250625_173939
mistral_subject_matter2_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,7.0,20250625_173939
mistral_generalist_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,8.0,20250625_173956
mistral_generalist2_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,8.0,20250625_173956
mistral_normative_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,8.0,20250625_173956
mistral_normative2_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,8.0,20250625_173956
mistral_subject_matter_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,8.0,20250625_173956
mistral_subject_matter2_08_20250625_173956,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,8.0,20250625_173956
mistral_generalist_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,9.0,20250625_174013
mistral_generalist2_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,9.0,20250625_174013
mistral_normative_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,9.0,20250625_174013
mistral_normative2_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,9.0,20250625_174013
mistral_subject_matter_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,9.0,20250625_174013
mistral_subject_matter2_09_20250625_174013,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,9.0,20250625_174013
mistral_generalist_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,10.0,20250625_174030
mistral_generalist2_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,10.0,20250625_174030
mistral_normative_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,10.0,20250625_174030
mistral_normative2_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,10.0,20250625_174030
mistral_subject_matter_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,10.0,20250625_174030
mistral_subject_matter2_10_20250625_174030,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,10.0,20250625_174030
mistral_generalist_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,11.0,20250625_174048
mistral_generalist2_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,11.0,20250625_174048
mistral_normative_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,11.0,20250625_174048
mistral_normative2_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,11.0,20250625_174048
mistral_subject_matter_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,11.0,20250625_174048
mistral_subject_matter2_11_20250625_174048,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,11.0,20250625_174048
mistral_generalist_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,12.0,20250625_174106
mistral_generalist2_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,12.0,20250625_174106
mistral_normative_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,12.0,20250625_174106
mistral_normative2_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,12.0,20250625_174106
mistral_subject_matter_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,12.0,20250625_174106
mistral_subject_matter2_12_20250625_174106,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,12.0,20250625_174106
mistral_generalist_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,13.0,20250625_174132
mistral_generalist2_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,13.0,20250625_174132
mistral_normative_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,13.0,20250625_174132
mistral_normative2_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,13.0,20250625_174132
mistral_subject_matter_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,13.0,20250625_174132
mistral_subject_matter2_13_20250625_174132,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,13.0,20250625_174132
mistral_generalist_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,14.0,20250625_174204
mistral_generalist2_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,14.0,20250625_174204
mistral_normative_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,14.0,20250625_174204
mistral_normative2_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,14.0,20250625_174204
mistral_subject_matter_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,14.0,20250625_174204
mistral_subject_matter2_14_20250625_174204,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,14.0,20250625_174204
mistral_generalist_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,15.0,20250625_174225
mistral_generalist2_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,15.0,20250625_174225
mistral_normative_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,15.0,20250625_174225
mistral_normative2_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,15.0,20250625_174225
mistral_subject_matter_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,15.0,20250625_174225
mistral_subject_matter2_15_20250625_174225,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,15.0,20250625_174225
mistral_generalist_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,16.0,20250625_174254
mistral_generalist2_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,16.0,20250625_174254
mistral_normative_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,16.0,20250625_174254
mistral_normative2_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,16.0,20250625_174254
mistral_subject_matter_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,16.0,20250625_174254
mistral_subject_matter2_16_20250625_174254,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,16.0,20250625_174254
mistral_generalist_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,17.0,20250625_174323
mistral_generalist2_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,17.0,20250625_174323
mistral_normative_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,17.0,20250625_174323
mistral_normative2_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,17.0,20250625_174323
mistral_subject_matter_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,17.0,20250625_174323
mistral_subject_matter2_17_20250625_174323,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,17.0,20250625_174323
mistral_generalist_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,18.0,20250625_174340
mistral_generalist2_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,18.0,20250625_174340
mistral_normative_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,18.0,20250625_174340
mistral_normative2_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,18.0,20250625_174340
mistral_subject_matter_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,18.0,20250625_174340
mistral_subject_matter2_18_20250625_174340,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,18.0,20250625_174340
mistral_generalist_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,19.0,20250625_174400
mistral_generalist2_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,19.0,20250625_174400
mistral_normative_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,19.0,20250625_174400
mistral_normative2_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,19.0,20250625_174400
mistral_subject_matter_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,19.0,20250625_174400
mistral_subject_matter2_19_20250625_174400,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,19.0,20250625_174400
mistral_generalist_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,20.0,20250625_174419
mistral_generalist2_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,20.0,20250625_174419
mistral_normative_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,20.0,20250625_174419
mistral_normative2_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,20.0,20250625_174419
mistral_subject_matter_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,20.0,20250625_174419
mistral_subject_matter2_20_20250625_174419,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,20.0,20250625_174419
mistral_generalist_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,21.0,20250625_174440
mistral_generalist2_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,21.0,20250625_174440
mistral_normative_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,21.0,20250625_174440
mistral_normative2_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,21.0,20250625_174440
mistral_subject_matter_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,21.0,20250625_174440
mistral_subject_matter2_21_20250625_174440,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,21.0,20250625_174440
mistral_generalist_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,22.0,20250625_174459
mistral_generalist2_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,22.0,20250625_174459
mistral_normative_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,22.0,20250625_174459
mistral_normative2_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,22.0,20250625_174459
mistral_subject_matter_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,22.0,20250625_174459
mistral_subject_matter2_22_20250625_174459,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,22.0,20250625_174459
mistral_generalist_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,23.0,20250625_174524
mistral_generalist2_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,23.0,20250625_174524
mistral_normative_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,23.0,20250625_174524
mistral_normative2_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,23.0,20250625_174524
mistral_subject_matter_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,23.0,20250625_174524
mistral_subject_matter2_23_20250625_174524,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,23.0,20250625_174524
mistral_generalist_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,24.0,20250625_174550
mistral_generalist2_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,24.0,20250625_174550
mistral_normative_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,24.0,20250625_174550
mistral_normative2_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,24.0,20250625_174550
mistral_subject_matter_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,24.0,20250625_174550
mistral_subject_matter2_24_20250625_174550,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,24.0,20250625_174550
mistral_generalist_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,25.0,20250625_174633
mistral_generalist2_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,25.0,20250625_174633
mistral_normative_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,25.0,20250625_174633
mistral_normative2_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,25.0,20250625_174633
mistral_subject_matter_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,25.0,20250625_174633
mistral_subject_matter2_25_20250625_174633,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,25.0,20250625_174633
mistral_generalist_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,26.0,20250625_174651
mistral_generalist2_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,26.0,20250625_174651
mistral_normative_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,26.0,20250625_174651
mistral_normative2_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,26.0,20250625_174651
mistral_subject_matter_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,26.0,20250625_174651
mistral_subject_matter2_26_20250625_174651,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,26.0,20250625_174651
mistral_generalist_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,27.0,20250625_174718
mistral_generalist2_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,27.0,20250625_174718
mistral_normative_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,27.0,20250625_174718
mistral_normative2_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,27.0,20250625_174718
mistral_subject_matter_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,27.0,20250625_174718
mistral_subject_matter2_27_20250625_174718,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,27.0,20250625_174718
mistral_generalist_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,28.0,20250625_174753
mistral_generalist2_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,28.0,20250625_174753
mistral_normative_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,28.0,20250625_174753
mistral_normative2_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,28.0,20250625_174753
mistral_subject_matter_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,28.0,20250625_174753
mistral_subject_matter2_28_20250625_174753,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,28.0,20250625_174753
mistral_generalist_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,29.0,20250625_174851
mistral_generalist2_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,29.0,20250625_174851
mistral_normative_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,29.0,20250625_174851
mistral_normative2_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,29.0,20250625_174851
mistral_subject_matter_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,29.0,20250625_174851
mistral_subject_matter2_29_20250625_174851,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,29.0,20250625_174851
mistral_generalist_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,30.0,20250625_174911
mistral_generalist2_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,30.0,20250625_174911
mistral_normative_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,30.0,20250625_174911
mistral_normative2_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,30.0,20250625_174911
mistral_subject_matter_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,30.0,20250625_174911
mistral_subject_matter2_30_20250625_174911,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,30.0,20250625_174911
mistral_generalist_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,31.0,20250625_174938
mistral_generalist2_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,31.0,20250625_174938
mistral_normative_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,31.0,20250625_174938
mistral_normative2_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,31.0,20250625_174938
mistral_subject_matter_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,31.0,20250625_174938
mistral_subject_matter2_31_20250625_174938,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,31.0,20250625_174938
mistral_generalist_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,32.0,20250625_175013
mistral_generalist2_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,32.0,20250625_175013
mistral_normative_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,32.0,20250625_175013
mistral_normative2_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,32.0,20250625_175013
mistral_subject_matter_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,32.0,20250625_175013
mistral_subject_matter2_32_20250625_175013,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,32.0,20250625_175013
mistral_generalist_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,33.0,20250625_175038
mistral_generalist2_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,33.0,20250625_175038
mistral_normative_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,33.0,20250625_175038
mistral_normative2_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,33.0,20250625_175038
mistral_subject_matter_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,33.0,20250625_175038
mistral_subject_matter2_33_20250625_175038,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,33.0,20250625_175038
mistral_generalist_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,34.0,20250625_175059
mistral_generalist2_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,34.0,20250625_175059
mistral_normative_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,34.0,20250625_175059
mistral_normative2_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,34.0,20250625_175059
mistral_subject_matter_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,34.0,20250625_175059
mistral_subject_matter2_34_20250625_175059,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,34.0,20250625_175059
mistral_generalist_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,35.0,20250625_175125
mistral_generalist2_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,35.0,20250625_175125
mistral_normative_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,35.0,20250625_175125
mistral_normative2_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,35.0,20250625_175125
mistral_subject_matter_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,35.0,20250625_175125
mistral_subject_matter2_35_20250625_175125,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,35.0,20250625_175125
mistral_generalist_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,36.0,20250625_175143
mistral_generalist2_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,36.0,20250625_175143
mistral_normative_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,36.0,20250625_175143
mistral_normative2_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,36.0,20250625_175143
mistral_subject_matter_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,36.0,20250625_175143
mistral_subject_matter2_36_20250625_175143,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,36.0,20250625_175143
mistral_generalist_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,37.0,20250625_175218
mistral_generalist2_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,37.0,20250625_175218
mistral_normative_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,37.0,20250625_175218
mistral_normative2_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,37.0,20250625_175218
mistral_subject_matter_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,37.0,20250625_175218
mistral_subject_matter2_37_20250625_175218,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,37.0,20250625_175218
mistral_generalist_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,38.0,20250625_175236
mistral_generalist2_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,38.0,20250625_175236
mistral_normative_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,38.0,20250625_175236
mistral_normative2_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,38.0,20250625_175236
mistral_subject_matter_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,38.0,20250625_175236
mistral_subject_matter2_38_20250625_175236,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,38.0,20250625_175236
mistral_generalist_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,39.0,20250625_175254
mistral_generalist2_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,39.0,20250625_175254
mistral_normative_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,39.0,20250625_175254
mistral_normative2_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,39.0,20250625_175254
mistral_subject_matter_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,39.0,20250625_175254
mistral_subject_matter2_39_20250625_175254,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,39.0,20250625_175254
mistral_generalist_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,40.0,20250625_175311
mistral_generalist2_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,40.0,20250625_175311
mistral_normative_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,40.0,20250625_175311
mistral_normative2_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,40.0,20250625_175311
mistral_subject_matter_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,40.0,20250625_175311
mistral_subject_matter2_40_20250625_175311,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,40.0,20250625_175311
mistral_generalist_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,41.0,20250625_175329
mistral_generalist2_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,41.0,20250625_175329
mistral_normative_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,41.0,20250625_175329
mistral_normative2_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,41.0,20250625_175329
mistral_subject_matter_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,41.0,20250625_175329
mistral_subject_matter2_41_20250625_175329,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,41.0,20250625_175329
mistral_generalist_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,42.0,20250625_175351
mistral_generalist2_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,42.0,20250625_175351
mistral_normative_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,42.0,20250625_175351
mistral_normative2_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,42.0,20250625_175351
mistral_subject_matter_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,42.0,20250625_175351
mistral_subject_matter2_42_20250625_175351,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,42.0,20250625_175351
mistral_generalist_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,43.0,20250625_175426
