row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp
subject_matter2_mistral_34_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,34.0,20250807_163933
subject_matter2_mistral_34_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,34.0,20250807_163933
subject_matter2_mistral_34_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,34.0,20250807_163933
subject_matter2_mistral_34_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,34.0,20250807_163933
subject_matter2_mistral_35_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,35.0,20250807_164215
subject_matter2_mistral_35_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,35.0,20250807_164215
subject_matter2_mistral_35_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,35.0,20250807_164215
subject_matter2_mistral_35_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,35.0,20250807_164215
subject_matter2_mistral_35_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,35.0,20250807_164215
subject_matter2_mistral_36_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,36.0,20250807_165333
subject_matter2_mistral_36_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,36.0,20250807_165333
subject_matter2_mistral_36_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,36.0,20250807_165333
subject_matter2_mistral_36_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,36.0,20250807_165333
subject_matter2_mistral_36_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,36.0,20250807_165333
subject_matter2_mistral_37_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,37.0,20250807_165911
subject_matter2_mistral_37_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,37.0,20250807_165911
subject_matter2_mistral_37_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,37.0,20250807_165911
subject_matter2_mistral_37_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,37.0,20250807_165911
subject_matter2_mistral_37_b5,mistral,subject_matter2_mistral,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,37.0,20250807_165911
subject_matter2_mistral_38_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,38.0,20250807_170221
subject_matter2_mistral_38_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,38.0,20250807_170221
subject_matter2_mistral_38_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,38.0,20250807_170221
subject_matter2_mistral_38_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,38.0,20250807_170221
subject_matter2_mistral_38_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,38.0,20250807_170221
subject_matter2_mistral_39_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,39.0,20250807_170527
subject_matter2_mistral_39_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,39.0,20250807_170527
subject_matter2_mistral_39_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,39.0,20250807_170527
subject_matter2_mistral_39_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,39.0,20250807_170527
subject_matter2_mistral_39_b5,mistral,subject_matter2_mistral,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,39.0,20250807_170527
subject_matter2_mistral_40_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,40.0,20250807_175413
subject_matter2_mistral_40_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,40.0,20250807_175413
subject_matter2_mistral_40_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,40.0,20250807_175413
subject_matter2_mistral_40_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,40.0,20250807_175413
subject_matter2_mistral_40_b5,mistral,subject_matter2_mistral,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,40.0,20250807_175413
subject_matter2_mistral_41_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,41.0,20250807_181220
subject_matter2_mistral_41_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,41.0,20250807_181220
subject_matter2_mistral_41_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,41.0,20250807_181220
subject_matter2_mistral_41_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,41.0,20250807_181220
subject_matter2_mistral_41_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,41.0,20250807_181220
subject_matter2_mistral_42_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,42.0,20250807_183212
subject_matter2_mistral_42_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,42.0,20250807_183212
subject_matter2_mistral_42_b3,mistral,subject_matter2_mistral,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,42.0,20250807_183212
subject_matter2_mistral_42_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,42.0,20250807_183212
subject_matter2_mistral_42_b5,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,42.0,20250807_183212
subject_matter2_mistral_43_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,43.0,20250807_183826
subject_matter2_mistral_43_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,43.0,20250807_183826
subject_matter2_mistral_43_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,43.0,20250807_183826
subject_matter2_mistral_43_b3,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,43.0,20250807_183826
subject_matter2_mistral_43_b5,mistral,subject_matter2_mistral,subject_matter2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,,,43.0,20250807_183826
subject_matter2_mistral_44_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,44.0,20250807_185017
subject_matter2_mistral_44_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,44.0,20250807_185017
subject_matter2_mistral_44_b3,mistral,subject_matter2_mistral,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,44.0,20250807_185017
subject_matter2_mistral_44_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,44.0,20250807_185017
subject_matter2_mistral_44_b5,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,44.0,20250807_185017
subject_matter2_mistral_45_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,45.0,20250807_185505
subject_matter2_mistral_45_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,45.0,20250807_185505
subject_matter2_mistral_45_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,45.0,20250807_185505
subject_matter2_mistral_45_b3,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,45.0,20250807_185505
subject_matter2_mistral_45_b5,mistral,subject_matter2_mistral,subject_matter2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,45.0,20250807_185505
subject_matter2_mistral_46_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,46.0,20250807_191019
subject_matter2_mistral_46_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,46.0,20250807_191019
subject_matter2_mistral_46_b3,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,46.0,20250807_191019
subject_matter2_mistral_46_b4,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,46.0,20250807_191019
subject_matter2_mistral_46_b5,mistral,subject_matter2_mistral,subject_matter2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,,,46.0,20250807_191019
subject_matter2_mistral_47_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,47.0,20250807_191828
subject_matter2_mistral_47_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,47.0,20250807_191828
subject_matter2_mistral_47_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,47.0,20250807_191828
subject_matter2_mistral_47_b3,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,47.0,20250807_191828
subject_matter2_mistral_47_b5,mistral,subject_matter2_mistral,subject_matter2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,47.0,20250807_191828
subject_matter2_mistral_48_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,48.0,20250807_192322
subject_matter2_mistral_48_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,48.0,20250807_192322
subject_matter2_mistral_48_b3,mistral,subject_matter2_mistral,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,48.0,20250807_192322
subject_matter2_mistral_48_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,48.0,20250807_192322
subject_matter2_mistral_48_b5,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,48.0,20250807_192322
subject_matter2_mistral_49_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,49.0,20250807_192600
subject_matter2_mistral_49_b2,mistral,subject_matter2_mistral,subject_matter2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,49.0,20250807_192600
subject_matter2_mistral_49_b3,mistral,subject_matter2_mistral,subject_matter2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,49.0,20250807_192600
subject_matter2_mistral_49_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,49.0,20250807_192600
subject_matter2_mistral_49_b5,mistral,subject_matter2_mistral,subject_matter2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,49.0,20250807_192600
subject_matter_mistral_00_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
subject_matter_mistral_00_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
subject_matter_mistral_00_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
subject_matter_mistral_00_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
subject_matter_mistral_00_b5,mistral,subject_matter_mistral,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
subject_matter_mistral_01_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
subject_matter_mistral_01_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
subject_matter_mistral_01_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
subject_matter_mistral_01_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
subject_matter_mistral_01_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
subject_matter_mistral_02_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
subject_matter_mistral_02_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
subject_matter_mistral_02_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
subject_matter_mistral_02_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
subject_matter_mistral_02_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
subject_matter_mistral_03_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
subject_matter_mistral_03_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
subject_matter_mistral_03_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
subject_matter_mistral_03_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
subject_matter_mistral_03_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
subject_matter_mistral_04_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
subject_matter_mistral_04_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
subject_matter_mistral_04_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
subject_matter_mistral_04_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
subject_matter_mistral_04_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
subject_matter_mistral_05_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
subject_matter_mistral_05_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
subject_matter_mistral_05_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
subject_matter_mistral_05_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
subject_matter_mistral_05_b5,mistral,subject_matter_mistral,subject_matter,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
subject_matter_mistral_06_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
subject_matter_mistral_06_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
subject_matter_mistral_06_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
subject_matter_mistral_06_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
subject_matter_mistral_06_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
subject_matter_mistral_07_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
subject_matter_mistral_07_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
subject_matter_mistral_07_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
subject_matter_mistral_07_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
subject_matter_mistral_07_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
subject_matter_mistral_08_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
subject_matter_mistral_08_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
subject_matter_mistral_08_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
subject_matter_mistral_08_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
subject_matter_mistral_08_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
subject_matter_mistral_09_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
subject_matter_mistral_09_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
subject_matter_mistral_09_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
subject_matter_mistral_09_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
subject_matter_mistral_09_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
subject_matter_mistral_10_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
subject_matter_mistral_10_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
subject_matter_mistral_10_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
subject_matter_mistral_10_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
subject_matter_mistral_10_b5,mistral,subject_matter_mistral,subject_matter,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
subject_matter_mistral_11_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
subject_matter_mistral_11_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
subject_matter_mistral_11_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
subject_matter_mistral_11_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
subject_matter_mistral_11_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
subject_matter_mistral_12_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
subject_matter_mistral_12_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
subject_matter_mistral_12_b3,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
subject_matter_mistral_12_b4,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
subject_matter_mistral_12_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
subject_matter_mistral_13_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
subject_matter_mistral_13_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
subject_matter_mistral_13_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
subject_matter_mistral_13_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
subject_matter_mistral_13_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
subject_matter_mistral_14_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
subject_matter_mistral_14_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
subject_matter_mistral_14_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
subject_matter_mistral_14_b3,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
subject_matter_mistral_14_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
subject_matter_mistral_15_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
subject_matter_mistral_15_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
subject_matter_mistral_15_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
subject_matter_mistral_15_b3,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
subject_matter_mistral_15_b5,mistral,subject_matter_mistral,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
subject_matter_mistral_16_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
subject_matter_mistral_16_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
subject_matter_mistral_16_b3,mistral,subject_matter_mistral,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
subject_matter_mistral_16_b4,mistral,subject_matter_mistral,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
subject_matter_mistral_16_b5,mistral,subject_matter_mistral,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
subject_matter_mistral_17_b1,mistral,subject_matter_mistral,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,17.0,20250807_152052
subject_matter_mistral_17_b2,mistral,subject_matter_mistral,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,17.0,20250807_152052
