prior_name,effect_prior_sd,base_model,dc_solution,base_solution,anchor_type,comparison,response_pattern,context_probability_median,context_probability_l95,context_probability_u95,anchor_probability_median,anchor_probability_l95,anchor_probability_u95,difference_median,difference_l95,difference_u95,posterior_probability_difference_gt_0,posterior_probability_difference_lt_0,conclusion,direction
primary,1.5,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9963848540606142,0.9838949381353801,0.9995721567342212,0.9974703614189941,0.9682095221925063,0.9999142734362613,5.893810298291946e-4,-0.02454941271421712,0.01029242902698618,0.600875,0.399125,uncertain,above 0
weak,2.5,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962840308243845,0.9827339413537725,0.9995850136962654,0.9984936399626965,0.9634146889663537,0.9999873017622817,0.0013245045223358454,-0.029804319659048128,0.013343887299589944,0.676125,0.323875,uncertain,above 0
regularizing,0.75,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.8448456303620353,0.7893160093356484,0.8934547735742034,0.7923522523423581,0.6479009238242103,0.8969344612869453,-0.05269642206229175,-0.19972292691176155,0.06032525199638694,0.196375,0.803625,uncertain,below 0
primary,1.5,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.8434090517763267,0.7826259857320697,0.8932751013006783,0.7768890834715299,0.6165516565546512,0.8957566764733642,-0.06516377023635839,-0.23057913573941113,0.06997861536286723,0.187875,0.812125,uncertain,below 0
weak,2.5,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.8419220919715695,0.7790221417071945,0.8913720627480285,0.77447829819126,0.6053050368439151,0.895760192233895,-0.0663987850118769,-0.2408779112772318,0.065776249407107,0.182875,0.817125,uncertain,below 0
regularizing,0.75,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.8448456303620353,0.7893160093356484,0.8934547735742034,0.9410132601506,0.8565850862365382,0.980183354097487,0.09373339642759498,0.010095696545697553,0.158347179944576,0.984375,0.015625,greater upper-end concentration under Anchor,above 0
primary,1.5,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.8434090517763267,0.7826259857320697,0.8932751013006783,0.9762584690585494,0.8967373019541072,0.9972283691618292,0.12891856054251083,0.047070512457227105,0.1964810131571546,0.99525,0.00475,greater upper-end concentration under Anchor,above 0
weak,2.5,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.8419220919715695,0.7790221417071945,0.8913720627480285,0.9903366450407138,0.9241373825500776,0.9996774923259703,0.14318117145472664,0.07008812717059154,0.21055534434331954,0.998875,0.001125,greater upper-end concentration under Anchor,above 0
regularizing,0.75,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9857352798609859,0.9670354114093896,0.9949034794988361,0.9742363008783967,0.915003687867226,0.9940942444269387,-0.011045195547642439,-0.06434902632636756,0.008432246488926548,0.1655,0.8345,uncertain,below 0
primary,1.5,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9900188551009722,0.9719314686667604,0.9972241267442716,0.9613579111896211,0.8663564785105675,0.9940515657622964,-0.02706200767901029,-0.12133725305186435,0.0064301055044233635,0.07775,0.92225,uncertain,below 0
weak,2.5,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9922328674558686,0.9735692425146439,0.9984993430664174,0.9518103627757959,0.8427398840132003,0.9931380625316716,-0.03911406945499246,-0.14702903822734617,0.00338400412273426,0.042125,0.957875,uncertain,below 0
regularizing,0.75,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9857352798609859,0.9670354114093896,0.9949034794988361,0.9885098828228132,0.9533648856632734,0.9978108592650473,0.0024346776759864297,-0.026497064862059695,0.017979364444968924,0.624,0.376,uncertain,above 0
primary,1.5,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9900188551009722,0.9719314686667604,0.9972241267442716,0.9946928877193483,0.9536594191404925,0.9996890924654129,0.003765097257126926,-0.03283941807605158,0.020880134016355755,0.694375,0.305625,uncertain,above 0
weak,2.5,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9922328674558686,0.9735692425146439,0.9984993430664174,0.9976358292438431,0.960247815295269,0.9999719209690978,0.003958546008831942,-0.030353736346330366,0.021936894388694752,0.75175,0.24825,uncertain,above 0
regularizing,0.75,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9821615238088796,0.9612751461480967,0.9929828532731944,0.9793905224630789,0.9296611558474851,0.9954213909385661,-0.0026679575878277295,-0.045999797086767776,0.01707432735061,0.40375,0.59625,uncertain,below 0
primary,1.5,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9890758971349374,0.9698035557477517,0.9968430745484185,0.9810401487934686,0.9081857883978862,0.9982076032088022,-0.007251259631040563,-0.07796591108486728,0.014531523180185227,0.30375,0.69625,uncertain,below 0
weak,2.5,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9921015317326367,0.9734579697724843,0.9984184566758801,0.9798795752108844,0.8973440513028718,0.9988561467657102,-0.011364079172241692,-0.09327677103683664,0.013519412044264654,0.24525,0.75475,uncertain,below 0
regularizing,0.75,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9821615238088796,0.9612751461480967,0.9929828532731944,0.9865345013054129,0.9485864319118057,0.9971555420656854,0.0037645326222505715,-0.02749609745462573,0.021854537611252493,0.655875,0.344125,uncertain,above 0
primary,1.5,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9890758971349374,0.9698035557477517,0.9968430745484185,0.9943238394628899,0.9524875063378607,0.9996331805148251,0.004037230550414828,-0.03290293218830123,0.022045957601086328,0.706875,0.293125,uncertain,above 0
weak,2.5,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9921015317326367,0.9734579697724843,0.9984184566758801,0.9975456077432308,0.9550043849487385,0.999970864703804,0.003981584160871188,-0.03458192917258194,0.02170247685910295,0.7425,0.2575,uncertain,above 0
regularizing,0.75,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9960375132232813,0.9841382328494878,0.9994801578613056,0.996355982389349,0.9768761671180429,0.9996766246255621,1.5137095600864514e-4,-0.01352333155020753,0.0068065848969252225,0.54025,0.45975,uncertain,above 0
primary,1.5,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962676423360206,0.9839869429454248,0.9995501650011082,0.9975191153032772,0.9687095040898694,0.99991276416089,6.480838312901693e-4,-0.023913015888897354,0.010348239605809129,0.597375,0.402625,uncertain,above 0
weak,2.5,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962403247014018,0.981703022155977,0.9996313212508983,0.9984913096736474,0.9647612070306559,0.9999859875973711,0.0013353664960115696,-0.028173008163599533,0.014680388401094108,0.67025,0.32975,uncertain,above 0
regularizing,0.75,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9960375132232813,0.9841382328494878,0.9994801578613056,0.9964861520006628,0.9769714179001702,0.9996732549834982,1.8377995066637398e-4,-0.013367903017047841,0.007222063943563063,0.5455,0.4545,uncertain,above 0
primary,1.5,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962676423360206,0.9839869429454248,0.9995501650011082,0.9974204276492951,0.9701421987498394,0.9998984203144952,6.446556967363293e-4,-0.022172633558695556,0.010449195822433215,0.602,0.398,uncertain,above 0
weak,2.5,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962403247014018,0.981703022155977,0.9996313212508983,0.9985032688208125,0.9638783841706637,0.9999861727990084,0.0013827646730977805,-0.029679810217152804,0.014702656651623056,0.680625,0.319375,uncertain,above 0
regularizing,0.75,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.979557878695971,0.957585849101692,0.9913833564359024,0.985059964654704,0.945853355584699,0.996613556546067,0.0048599984324661505,-0.028870979577323787,0.02410204544441128,0.68325,0.31675,uncertain,above 0
primary,1.5,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9874581498106669,0.9668797913462074,0.9960157703715916,0.9935870769492214,0.9506554799583816,0.9995234806553951,0.005085432829326886,-0.033077136579575755,0.02473644573808963,0.717125,0.282875,uncertain,above 0
weak,2.5,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9911967607354576,0.9720441503777588,0.998115259004769,0.9974344547736812,0.9569667119544086,0.9999675870356373,0.004687022487357584,-0.03152056382780867,0.02321395980816002,0.7655,0.2345,uncertain,above 0
regularizing,0.75,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.979557878695971,0.957585849101692,0.9913833564359024,0.9847283362266152,0.9446993858821335,0.9965415407973696,0.004580372407529343,-0.030265306295630522,0.024546212274196292,0.66625,0.33375,uncertain,above 0
primary,1.5,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9874581498106669,0.9668797913462074,0.9960157703715916,0.9935714495041388,0.9523548182203274,0.9995951898393828,0.005022058450809219,-0.0331054031880904,0.024789263817310517,0.717,0.283,uncertain,above 0
weak,2.5,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9911967607354576,0.9720441503777588,0.998115259004769,0.99747728019053306,0.9557177162449865,0.9999717402458086,0.004638198041991004,-0.03481323044251575,0.023894017932053792,0.760125,0.239875,uncertain,above 0
regularizing,0.75,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9960128246450966,0.9847376797729539,0.9994457410566975,0.996465597424123,0.9771593391302736,0.9996773300050357,2.1082830493557303e-4,-0.013340531910853772,0.006934146115497545,0.55375,0.44625,uncertain,above 0
primary,1.5,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962923348436281,0.984348036003422,0.9995212206477416,0.9974465647209564,0.9703010224693631,0.9999001443677988,6.240899620548745e-4,-0.022834006482322776,0.010132480871695396,0.610625,0.389375,uncertain,above 0
weak,2.5,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962351222225967,0.9820759097352062,0.9995666801300057,0.9984811024555216,0.9647367206141666,0.9999875551165532,0.0013126212722640584,-0.029577872267515414,0.014180138925640033,0.676375,0.323625,uncertain,above 0
regularizing,0.75,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9960128246450966,0.9847376797729539,0.9994457410566975,0.9964965848505898,0.977136954299685,0.9996636788445163,2.3587507081401782e-4,-0.013111104682240086,0.007028306361472003,0.554,0.446,uncertain,above 0
primary,1.5,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962923348436281,0.984348036003422,0.9995212206477416,0.9974848860251005,0.9678059353697762,0.9999057556949001,6.164977316770459e-4,-0.02535773134286393,0.010189988733239749,0.606375,0.393625,uncertain,above 0
weak,2.5,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962351222225967,0.9820759097352062,0.9995666801300057,0.9985086396885655,0.9646094719377158,0.9999872401294738,0.0013084142022481982,-0.029618035734035417,0.01450252145581588,0.675,0.325,uncertain,above 0
regularizing,0.75,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9960872823291778,0.9845148580889194,0.9994914618438354,0.9965217153381623,0.9771804454347146,0.9996778482260322,1.9863682067566835e-4,-0.013677567484523813,0.007220255057263021,0.5455,0.4545,uncertain,above 0
primary,1.5,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962911062622051,0.9841949577967082,0.9995247910117462,0.99744565452686,0.969059384898091,0.9999048579041279,6.408051406479598e-4,-0.02321836694090723,0.010332079247679796,0.602875,0.397125,uncertain,above 0
weak,2.5,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,upper-end probability: P(Y=4),0.9962597165738901,0.9826481885159657,0.9995853754765858,0.9984985126315428,0.9642447551332415,0.9999850223310538,0.0013579990274631415,-0.030207916338507636,0.013632790211356166,0.66775,0.33225,uncertain,above 0
regularizing,0.75,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9960872823291778,0.9845148580889194,0.9994914618438354,0.9965189633869382,0.9785558834996682,0.9996801154342774,2.1839729608297276e-4,-0.012051460301588272,0.006802892940047106,0.55225,0.44775,uncertain,above 0
primary,1.5,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962911062622051,0.9841949577967082,0.9995247910117462,0.997503665593068,0.9678718888085601,0.9999090341306993,6.881486631906686e-4,-0.02467309862310606,0.010678977734668785,0.605125,0.394875,uncertain,above 0
weak,2.5,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,upper-end probability: P(Y=4),0.9962597165738901,0.9826481885159657,0.9995853754765858,0.9983979592939584,0.9638819807601726,0.9999876765253143,0.0012746427352598455,-0.029654692105270674,0.013382960204551179,0.6745,0.3255,uncertain,above 0
